name,country,lat,lon,population,population_million,P0,dP,dP_lo,dP_hi,p_two_zero_aware,zero_exact_dP,fdr_bh_zero_aware,fdr_by_zero_aware,material_bh_zero_aware,material_by_zero_aware,static_counterfactual_tier,observed_tier_bh,observed_tier_by,direction_side,ab_followup_bh,ab_followup_by,detectable_update_bh,detectable_update_by,screening_tier,policy_action,susceptibility_proxy_count
Culiacán,MX,24.80209,-107.39421,808416,0.808416,0.000111008518238,-2.0974711869263264e-06,-3.849334304154958e-06,-6.063913344336484e-07,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,0
Iztapalapa,MX,19.35529,-99.06224,1835486,1.835486,4.739393972824898e-05,-3.7128006164988185e-06,-5.999057356772325e-06,-1.4438530159135775e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Santa Cruz de la Sierra,BO,-17.78629,-63.18117,1831434,1.831434,0.0001404673396714,-4.5691481460386255e-06,-7.594745089395625e-06,-1.682403409471638e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Mexico City,MX,19.42847,-99.12766,12294193,12.294193,0.0001212613123174,-9.498860505506256e-06,-1.5587775004513678e-05,-3.7989064044121168e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Sargodha,PK,32.08586,72.67418,975886,0.975886,0.0003467951619116,-1.3383785385165867e-05,-2.3378780716511515e-05,-4.683958086746289e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Faisalabad,PK,31.41554,73.08969,3800193,3.800193,0.0002317519911347,-1.6148091151211018e-05,-2.59428699413732e-05,-6.188443709814304e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Lüliang,CN,37.5192,111.14436,3346500,3.3465,0.000257230974228,-1.640366162603918e-05,-2.6952506599491925e-05,-6.610182891997799e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Naucalpan de Juárez,MX,19.47851,-99.23963,834434,0.834434,0.0002202033695439,-1.7247795541052162e-05,-2.8743298789274497e-05,-6.756428245433805e-06,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Meerut,IN,28.98002,77.70636,1223184,1.223184,0.0003893833920947,-2.9525356371625216e-05,-5.579846699585178e-05,-5.803159131214348e-06,0.0215,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Chandigarh,IN,30.73629,76.7884,970602,0.970602,0.0001785899187733,-3.082547473202998e-05,-4.6989156038011776e-05,-1.262234826974209e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Bucharest,RO,44.43225,26.10626,1877155,1.877155,0.0004701459536148,-3.198525018772758e-05,-5.194403491787572e-05,-1.3047401301552488e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Datong,CN,40.09361,113.29139,1850000,1.85,0.0013707668878951,-3.378351124176497e-05,-5.7123486451394006e-05,-1.2431503136114845e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Gujranwala,PK,32.15567,74.18705,2511118,2.511118,0.0002962394826117,-3.533074269846222e-05,-5.579101306513858e-05,-1.4867690872729045e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Amritsar,IN,31.62234,74.87534,1159227,1.159227,0.0002723848986916,-5.011482914793282e-05,-7.79040712043593e-05,-2.180987116470521e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Cochabamba,BO,-17.38195,-66.15995,841276,0.841276,0.0024375299502243,-0.0001074989858086,-0.0001804165887303,-4.060396653719591e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Milan,IT,45.46427,9.18951,1371498,1.371498,0.0020290022551299,-0.0001163008848194,-0.0001946314980619,-4.3637031731898985e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Karbala,IQ,32.61603,44.02488,1218732,1.218732,0.0074522122323339,-0.0001279146362438,-0.0002407945510793,-3.165225261132366e-05,0.0065,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Gurugram,IN,28.4601,77.02635,886519,0.886519,0.0018697660882393,-0.0001415826789553,-0.000271382421135,-2.749716969021741e-05,0.013,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Abū Ghurayb,IQ,33.30563,44.18477,900000,0.9,0.0055141522004658,-0.0001523367858627,-0.0002689665148605,-4.045294125252053e-05,0.004,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Jalandhar,IN,31.32556,75.57917,868929,0.868929,0.0008477983053429,-0.0001559091938008,-0.0002427801923025,-6.756998820772736e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Bursa,TR,40.19559,29.06013,3101833,3.101833,0.0035514111433837,-0.0002096325866145,-0.0003562723065775,-7.945096041619885e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
İzmir,TR,38.41273,27.13838,2938292,2.938292,0.007263523014183,-0.0002703422480119,-0.0004684167380123,-9.227558934960866e-05,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Trujillo,PE,-8.11599,-79.02998,919899,0.919899,0.0573726295128801,-0.0002982185846655,-0.0005774184386381,-3.3486568258275434e-05,0.0475,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Algiers,DZ,36.73225,3.08746,2364230,2.36423,0.0274659699264211,-0.0003050398441828,-0.0005143570435713,-0.0001120205104485,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Malatya,TR,38.35018,38.31667,750491,0.750491,0.0052124798876807,-0.0003126091903371,-0.0005327654926493,-0.0001068075362519,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Sofia,BG,42.69751,23.32415,1152556,1.152556,0.004160351125015,-0.0003294000406889,-0.0005440296769141,-0.0001328204251581,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Kayseri,TR,38.73222,35.48528,1452458,1.452458,0.0031482191456256,-0.0003388840098605,-0.0005384482264562,-0.0001406184876456,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Lima,PE,-12.04318,-77.02824,7737002,7.737002,0.0513040289325409,-0.0004307030093199,-0.0008481933934658,-7.231655320688636e-05,0.0245,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Tbilisi,GE,41.69143,44.83412,1049498,1.049498,0.025422337319182,-0.000482262754851,-0.0009315776647431,-6.32724690076167e-05,0.0375,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Adana,TR,36.98615,35.32531,1816750,1.81675,0.0056747011359794,-0.0005665372238081,-0.0009055858770178,-0.0002289927560383,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Budapest,HU,47.49835,19.04045,1741041,1.741041,0.0327839337810982,-0.0006089050159503,-0.0010581943835471,-0.0001769050994264,0.001,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Yinchuan,CN,38.46806,106.27306,1487579,1.487579,0.0121897697164931,-0.0006979767837894,-0.0011318619419471,-0.0002857498733156,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Najafgarh,IN,28.60922,76.97982,1365000,1.365,0.003834939790283,-0.0007532157173897,-0.0011857467973317,-0.0003209768532652,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Baotou,CN,40.6516,109.84389,2150000,2.15,0.016489428415869,-0.0007702065404044,-0.0012794852015627,-0.000306123870599,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Sialkot,PK,32.49268,74.53134,911817,0.911817,0.0065735248430045,-0.0007796467880671,-0.0012732168507318,-0.0003230324885508,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Erzurum,TR,39.90861,41.27694,767848,0.767848,0.0360108843718067,-0.0008920058235072,-0.0017476022308302,-9.38045852690119e-05,0.049,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Vienna,AT,48.20849,16.37208,1691468,1.691468,0.059810513091459,-0.0009995313420966,-0.0018493210557953,-0.0002742804008959,0.001,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Fes,MA,34.03313,-5.00028,1191905,1.191905,0.0230504613517648,-0.0011678201209472,-0.0018875402084058,-0.0004854730630471,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Oran,DZ,35.69906,-0.63588,803329,0.803329,0.0399269411081834,-0.0011892114031741,-0.0019511476856671,-0.0004825635113866,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Sadr City,IQ,33.3889,44.4583,1211849,1.211849,0.0459556637075838,-0.0012193354934096,-0.0022528382921374,-0.0003308124415848,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Rome,IT,41.89193,12.51133,2318895,2.318895,0.105247335258477,-0.0013312110117336,-0.0025592423348869,-0.0002556384910843,0.0185,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Rabat,MA,34.01325,-6.83255,1655753,1.655753,0.0286211470369681,-0.0013672601883325,-0.0022683023972634,-0.0005635135417278,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Ghāziābād,IN,28.66535,77.43915,1199191,1.199191,0.0201880796637859,-0.0015027174288339,-0.0026870973454081,-0.0002799456369703,0.019,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Zapopan,MX,20.72111,-103.38742,1476491,1.476491,0.0293971474352457,-0.0015278527572131,-0.0026180225730679,-0.0005501823259167,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,0
Callao,PE,-12.05162,-77.13452,1300000,1.3,0.2324282421087445,-0.0015812622489771,-0.0031700957272176,-0.0002894820556845,0.0245,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,4
Belgrade,RS,44.80401,20.46513,1273651,1.273651,0.0327170503423768,-0.0015988441037686,-0.0026410700836102,-0.0006020328219734,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Valencia,ES,39.47391,-0.37966,824340,0.82434,0.1263657683060338,-0.0017649770510182,-0.0030276464699829,-0.0005990059938588,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Naples,IT,40.85216,14.26811,909048,0.909048,0.1902317465980152,-0.0017659817446177,-0.0034909986258976,-0.0002052574509794,0.04,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Al Mawşil al Jadīdah,IQ,36.33271,43.10555,2065597,2.065597,0.0450062328482258,-0.001774579880605,-0.0031202558218043,-0.0004885908602784,0.001,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Antalya,TR,36.90812,30.69556,1335002,1.335002,0.2084369065286542,-0.0021886002904899,-0.0043491335527832,-0.0002732846968439,0.0465,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,4
Jiujiang,CN,29.70475,116.00206,1164268,1.164268,0.0801261444717096,-0.0022378165702468,-0.0044801322025249,-0.0001805872682601,0.062,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Baghdad,IQ,33.34058,44.40088,7216000,7.216,0.0883574488893154,-0.0022428271673237,-0.0040484601641921,-0.0005772699298073,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Tangier,MA,35.76727,-5.79975,1035141,1.035141,0.2370975303798771,-0.0023111798347327,-0.0038695817045767,-0.0008934101483922,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,4
Salé,MA,34.0531,-6.79846,972299,0.972299,0.0503858900239499,-0.0023555736187819,-0.0038641278465221,-0.0009695452317892,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,1
Dera Ismail Khan,PK,31.83129,70.9017,763195,0.763195,0.1113616654950628,-0.0025807271329828,-0.0042516121400004,-0.0008994970944913,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Wuzhong,CN,37.9867,106.201,7202654,7.202654,0.1361601080334201,-0.0029932514957789,-0.004984272778288,-0.0011516684455915,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Narela,IN,28.85267,77.09288,800000,0.8,0.0415599378777003,-0.0030309944519241,-0.005544488407111,-0.0005864615662208,0.016,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Zhongwei,CN,37.51129,105.19067,1174600,1.1746,0.1404566097692591,-0.0030726814569047,-0.0052376337872752,-0.0011620013187897,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Rohini,IN,28.74322,77.06778,860000,0.86,0.0427720455253444,-0.0031157366630228,-0.0055608427013886,-0.0005994433806034,0.0185,False,True,False,False,False,D static-routine baseline,C detectable sub-material update,D static-routine baseline,depletion-side,False,False,True,False,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Niigata,JP,37.92259,139.04125,797591,0.797591,0.5473504769314488,-0.0034359910290833,-0.0061704708228575,-0.0010020278703774,0.001,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,4
Guadalajara,MX,20.67738,-103.34749,1385629,1.385629,0.0764918984978809,-0.0037921671925452,-0.0063788784594663,-0.0013566773495619,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Mosul,IQ,36.335,43.11889,1683000,1.683,0.1029920750375725,-0.003823520628428,-0.0067303943940812,-0.0010362661211535,0.0025,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Pest,HU,47.5,19.08333,1001748,1.001748,0.2795983572402427,-0.0038863109117462,-0.006880978777887,-0.0011959561149553,0.0015,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,3
Bayan Nur,CN,40.74143,107.38599,1760000,1.76,0.1282253536540238,-0.0042411337674424,-0.0072119275960323,-0.0016960185757149,0.000249937515621,False,True,True,False,False,D static-routine baseline,C detectable sub-material update,C detectable sub-material update,depletion-side,False,False,True,True,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,2
Yangon,MM,16.80528,96.15611,4477638,4.477638,0.4572328805930004,0.0078525840287735,0.0005517502052593,0.0116225022491796,0.0705,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,B targeted regional monitoring,Screen recharge or recovery plans for liquefaction sensitivity,4
Chattogram,BD,22.3384,91.83168,3920222,3.920222,0.5749226779348066,0.0063066447842901,-0.0012531086229764,0.0139683037844325,0.2004999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,4
Howrah,IN,22.57688,88.31857,1027672,1.027672,0.3548242848339327,0.0050947550306674,-0.0013186095983712,0.0126397746681977,0.2224999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Kolkata,IN,22.56263,88.36304,4631392,4.631392,0.3545118937969244,0.0050927696458126,-0.0013093987025666,0.0125765557450847,0.2290000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Luohe,CN,33.57424,114.03261,1294974,1.294974,0.2784297573608975,0.0040014589304054,-4.663995172381743e-05,0.0086341412393811,0.1029999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Mandalay,MM,21.97473,96.08359,1208099,1.208099,0.2940001137521673,0.0025833231311815,-0.0031775825944254,0.0088124923529758,0.5660000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,4
Surabaya,ID,-7.24917,112.75083,2874314,2.874314,0.3942564303649725,0.0022082061862322,-0.0010019565736869,0.0058522855372327,0.3149999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Nantong,CN,32.03028,120.87472,2273326,2.273326,0.1827601729327332,0.0019166321843848,0.0001011155867964,0.0040727350437453,0.0705,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,C detectable but sub-material,Screen recharge or recovery plans for liquefaction sensitivity,2
Davao,PH,7.07306,125.61278,1848947,1.848947,0.5353409432689337,0.0015205006009754,-0.0001473050299545,0.0033683151395163,0.1525,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,4
Nay Pyi Taw,MM,19.745,96.12972,925000,0.925,0.1003806871864824,0.0013303005997146,-0.0011687162776094,0.0022708897998283,0.4479999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Panzhihua,CN,26.58509,101.71276,787177,0.787177,0.0928087369678428,0.0011250293667992,-5.167743531071313e-05,0.0025901623236461,0.1220000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Bandar Lampung,ID,-5.42917,105.26111,1166066,1.166066,0.1430623059457703,0.0010293927583578,-0.0004333286283527,0.002609123871258,0.294,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Yangjiang,CN,21.85563,111.96272,1292987,1.292987,0.3591211154223999,0.0009961720420938,-0.0012508917079017,0.0035528166136206,0.5185,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Jakarta,ID,-6.21462,106.84513,8540121,8.540121,0.1326802771040632,0.0009605569416031,-3.502980449082149e-05,0.0020729046187427,0.1225,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Haiphong,VN,20.86481,106.68345,2625200,2.6252,0.0705699675803501,0.0008755768894566,-3.366235461207609e-05,0.0019457533547552,0.1169999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Kaohsiung,TW,22.61626,120.31333,2737660,2.73766,0.550557823687945,0.0007876052972501,-0.0005893739314591,0.0021888046072442,0.4155,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,4
Hanoi,VN,21.0245,105.84117,8053663,8.053663,0.3120306007830926,0.0007661094018628,-0.0021939410903894,0.0026238545484459,0.7110000000000001,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Zhenjiang,CN,32.21086,119.45508,950516,0.950516,0.1635861008846122,0.0007220839788225,-0.0003598339920611,0.0018659706994761,0.3334999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Cali,CO,3.43054,-76.5199,2392877,2.392877,0.219772849063623,0.0006105155087874,-0.0003694286458395,0.0006105155087874,0.3594999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Tangerang,ID,-6.17806,106.63,1912679,1.912679,0.0759682402147267,0.0005862220146996,-1.036897514979511e-05,0.0012504614267452,0.1109999999999999,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,3
Beirut,LB,33.89332,35.50157,1916100,1.9161,0.0964759755954885,0.0005301694941249,-4.2965875097498296e-05,0.0011539892591182,0.1505,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
Guwahati,IN,26.1844,91.7458,962334,0.962334,0.1974719355127817,0.0005028785885829,-0.0038115577722043,0.0047189884872142,0.9105,False,False,False,False,False,D static-routine baseline,D static-routine baseline,D static-routine baseline,increase-side,False,False,False,False,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,2
