city_row_id,name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,pga_475_g,vs30,precip,dw_km,is_material_hotspot,ghsl_uc_id,ghsl_uc_name,ghsl_country_name,ghsl_area_km2,ghsl_pop_2025,ghsl_match_method,distance_to_ghsl_centroid_km,ghsl_matched
251,Padang,ID,-0.94924,100.35427,909040,0.4070697,5.684341886080804e-14,0.1255,False,3.3306690738754696e-16,-0.0001770874606929,3.3306690738754696e-16,0.1999999999999999,False,False,0.4070697,252.6883544921875,3392.0,3.10603770717609,False,3096.0,Padang,Indonesia,216.0,1210988.395,within_polygon,0.0,True
252,Osaka,JP,34.69379,135.50107,2753862,0.3697804212391887,5.684341886080804e-14,0.3534,False,3.05311331771918e-16,3.05311331771918e-16,3.05311331771918e-16,0.0,True,True,0.3697804212391887,260.20001220703125,1381.0,8.060177663586122,False,4399.0,Osaka,Japan,2212.0,12653994.42,within_polygon,0.0,True
253,Ra’s Bayrūt,LB,33.9,35.48333,1251739,0.4060524820209177,5.684341886080804e-14,0.1491,True,2.7755575615628914e-16,-0.0001004742140573,2.7755575615628914e-16,0.1884999999999999,False,False,0.4060524820209177,483.7886962890625,813.0,1.1125840621137226,False,458.0,Beirut,Lebanon,199.0,1538385.522,within_polygon,0.0,True
254,Cairo,EG,30.06263,31.24967,9606916,0.2230294118225173,5.684341886080804e-14,0.1375,True,2.498001805406602e-16,2.498001805406602e-16,2.498001805406602e-16,0.0349999999999999,True,True,0.2230294118225173,218.0430908203125,26.0,5.9000890831617525,False,4605.0,Cairo,Egypt,1680.0,25230324.96,within_polygon,0.0,True
255,Huludao,CN,40.75243,120.83552,944495,0.0637216438575618,5.684341886080804e-14,1.2492,True,1.8041124150158796e-16,1.8041124150158796e-16,1.8041124150158796e-16,0.0,True,True,0.0637216438575618,206.0533447265625,564.0,7.778257301568918,False,9543.0,Huludao,China,99.0,497400.9087,within_polygon,0.0,True
256,Yichang,CN,30.71444,111.28472,1350150,0.0836621915854064,5.684341886080804e-14,0.1956,False,1.3877787807814454e-16,-0.0005955826419802,1.3877787807814454e-16,0.4995,False,False,0.0836621915854064,546.5783081054688,1100.0,1.7291175805312542,False,9495.0,Yichang,China,156.0,1573288.706,within_polygon,0.0,True
257,Wanzhou,CN,30.76451,108.39586,1545900,0.0686881409288709,5.684341886080804e-14,0.8416,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0044999999999999,True,True,0.0686881409288709,555.062255859375,1287.0,2.542458612805788,False,8817.0,Wanzhou,China,72.0,395843.9874,within_polygon,0.0,True
258,Aden,YE,12.77957,45.03852,1079670,0.1397681999999957,5.684341886080804e-14,0.2321,False,1.249000902703301e-16,1.249000902703301e-16,1.249000902703301e-16,0.0,True,True,0.1397681999999957,423.1080017089844,55.0,2.570549106771659,False,5144.0,`Adan,Yemen,42.0,497378.8204,within_polygon,0.0,True
259,Bhopal,IN,23.25469,77.40289,1798218,0.0656964099919073,5.684341886080804e-14,1.675,False,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0015,True,True,0.0656964099919073,396.8281555175781,1160.0,5.806972527642484,False,8886.0,Bhopal,India,249.0,2599311.123,within_polygon,0.0,True
260,Kakamega,KE,0.28422,34.75229,1867579,0.0544357799794899,20.080872816052533,3.8168,False,7.087400801883261e-17,2.667913240162617e-17,1.2473330492245596e-16,0.0,True,True,0.0544357799794899,375.9353332519531,1896.0,163.28163872308917,False,874.0,Kakamega,Kenya,31.0,125259.1883,within_polygon,0.0,True
261,Lilongwe,MW,-13.96692,33.78725,1115815,0.1319032000000003,4.1962310215915295,1.3916,True,5.1906355558566127e-17,1.1318842818538046e-17,9.536612556699404e-17,0.0104999999999999,True,True,0.1319032000000003,288.5593566894531,883.0,163.50372875700162,False,461.0,Lilongwe,Malawi,136.0,1018797.715,nearest_representative_point_le50km,4.235481291112744,True
262,Saitama,JP,35.90807,139.65657,1324854,0.5603807087562043,5.684341886080804e-14,1.5877,False,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,0.0,True,True,0.5603807087562043,200.3999938964844,1376.0,21.692457016899937,False,5929.0,Tokyo,Japan,5165.0,33155906.87,within_polygon,0.0,True
263,Shijiazhuang,CN,38.04139,114.47861,3938513,0.118746899999866,7.202258335240742,2.0652,True,3.5278765281167854e-17,1.291435915151446e-17,6.082965559604477e-17,0.0,True,True,0.118746899999866,221.09710693359372,511.0,168.2098827174035,False,8789.0,Shijiazhuang,China,493.0,3100270.328,within_polygon,0.0,True
264,Kampung Baru Subang,MY,3.15,101.53333,833571,0.0515035017817863,5.684341886080804e-14,0.8591,False,2.4286128663675302e-17,2.4286128663675302e-17,2.4286128663675302e-17,0.0,True,True,0.0515035017817863,263.61822509765625,2331.0,20.40473050758888,False,1648.0,Kuala Lumpur,Malaysia,1340.0,8413205.796,within_polygon,0.0,True
265,Jieyang,CN,23.5418,116.36581,1899394,0.0664599161984411,5.684341886080804e-14,0.0714,False,1.7347234759768068e-17,-9.94749100220133e-05,1.7347234759768068e-17,0.7849999999999999,False,False,0.0664599161984411,244.671630859375,1557.0,21.10861264207552,False,11407.0,Shantou,China,1961.0,10579302.53,within_polygon,0.0,True
266,Changzhou,CN,31.77359,119.95401,3290918,0.055045040004099,5.684341886080804e-14,0.0957,False,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,0.7115,False,False,0.055045040004099,230.5048370361328,1047.0,20.263042692707568,False,11113.0,Changzhou,China,613.0,2772877.635,within_polygon,0.0,True
267,Shiyan,CN,32.6475,110.77806,3460000,0.0575011800151797,5.684341886080804e-14,0.5956,False,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.004,True,True,0.0575011800151797,298.7441101074219,954.0,18.2416409761922,False,9029.0,Shiyan,China,143.0,1129747.018,within_polygon,0.0,True
268,Cúcuta,CO,7.90745,-72.5049,777106,0.3421606999999999,5.684341886080804e-14,1.5072,True,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,True,True,0.3421606999999999,394.21624755859375,1858.0,31.744940504524337,False,4943.0,Cúcuta,Colombia,114.0,817158.1235,within_polygon,0.0,True
269,Yancheng,CN,33.3575,120.1573,1615717,0.0926327899996998,5.684341886080804e-14,0.2108,True,2.1684043449710093e-19,2.1684043449710093e-19,2.1684043449710093e-19,0.0734999999999999,True,True,0.0926327899996998,206.17608642578125,950.0,43.20952082615922,False,10941.0,Yancheng,China,223.0,1211453.665,within_polygon,0.0,True
270,Wuwei,CN,37.92672,102.63202,1010295,0.2731125054061775,18.58548867017629,0.0388,True,1.4233855647727016e-19,-3.7795465423478444e-19,7.102772633003267e-19,0.724,False,False,0.2731125054061775,334.6279296875,187.0,170.31982168581172,False,3686.0,Wuwei,China,32.0,128072.1642,within_polygon,0.0,True
271,Bogor,ID,-6.59444,106.78917,1127408,0.3060344748976977,5.684341886080804e-14,0.2499,False,1.0164395367051604e-19,-2.204475997892751e-08,1.0164395367051604e-19,0.119,False,False,0.3060344748976977,319.47705078125,3580.0,51.29852903280589,False,5472.0,Jakarta,Indonesia,4614.0,40545125.86,within_polygon,0.0,True
272,Cheongju-si,KR,36.63722,127.48972,852147,0.1316890549833704,5.684341886080804e-14,0.59,True,7.623296525288703e-21,7.623296525288703e-21,7.623296525288703e-21,0.0029999999999998,True,True,0.1316890549833704,470.4707336425781,1266.0,52.69009154855256,False,2082.0,Cheongju-si,South Korea,85.0,691161.3489,within_polygon,0.0,True
273,Yixing,CN,31.36059,119.82016,1285785,0.0784322184296391,5.684341886080804e-14,0.0957,False,1.0587911840678754e-21,-5.412979764072841e-09,1.0587911840678754e-21,0.704,False,False,0.0784322184296391,235.5490875244141,1086.0,67.90125332253342,False,11169.0,Yixing,China,82.0,452718.1048,within_polygon,0.0,True
274,Tegucigalpa,HN,14.0818,-87.20681,850848,0.3124423751018672,5.684341886080804e-14,0.2957,True,2.1175823681357513e-22,-7.165417973401356e-10,2.1175823681357513e-22,0.3429999999999999,False,False,0.3124423751018672,325.9839172363281,1136.0,74.75589263081783,False,1365.0,Tegucigalpa,Honduras,163.0,1653508.639,within_polygon,0.0,True
275,Benxi,CN,41.28861,123.765,987717,0.0821459299999999,21.637293049515563,1.9705,True,0.0,0.0,0.0,0.0,False,True,0.0821459299999999,656.154541015625,802.0,93.11246825330252,False,10025.0,Benxi,China,68.0,773945.62,within_polygon,0.0,True
276,Longyan,CN,25.07485,117.01775,1025087,0.071305121177354,5.684341886080804e-14,-0.5993,True,0.0,0.0,0.0,0.0,False,True,0.071305121177354,668.2405395507812,1501.0,3.988065928335818,False,11397.0,Longyan,China,58.0,392111.6852,within_polygon,0.0,True
277,Guang’an,CN,30.47413,106.63696,858159,0.0617389367804756,11.383230334935549,0.8708,False,0.0,0.0,0.0,0.0,False,True,0.0617389367804756,900.0,1144.0,36.57955758059786,False,8419.0,Guang'an,China,86.0,523802.0574,within_polygon,0.0,True
278,Wanxian,CN,30.81601,108.37407,859662,0.06553053,143.40428778515297,0.8416,False,0.0,0.0,0.0,0.0,False,True,0.06553053,879.706298828125,1287.0,3.5505628796640183,False,8817.0,Wanzhou,China,72.0,395843.9874,nearest_representative_point_le50km,5.005592961752214,True
279,Seongnam-si,KR,37.43861,127.13778,914832,0.1251497073317258,0.8697642481117214,0.6391,True,0.0,0.0,0.0,0.0,False,True,0.1251497073317258,841.6481323242188,1314.0,8.27514052387191,False,348.0,Seoul,South Korea,2282.0,22261691.61,within_polygon,0.0,True
280,Xiamen,CN,24.47979,118.08187,4617251,0.0827425507996686,0.0152590218967247,-0.1349,True,0.0,0.0,0.0,0.0,False,True,0.0827425507996686,700.76904296875,1093.0,0.2851776679329127,False,11593.0,Xiamen City,China,185.0,1676986.913,within_polygon,0.0,True
281,Weihai,CN,37.50914,122.11356,844310,0.11579407809397,2.792401007095464,1.0586,True,0.0,0.0,0.0,0.0,False,True,0.11579407809397,900.0,708.0,2.1526573331981536,False,10585.0,Weihai,China,79.0,535089.0962,within_polygon,0.0,True
282,Kobe,JP,34.6913,135.183,1525152,0.3464501999999914,0.4119935912108303,0.3534,False,0.0,0.0,0.0,0.0,False,True,0.3464501999999914,775.5,1449.0,1.8435619871600344,False,4399.0,Osaka,Japan,2212.0,12653994.42,within_polygon,0.0,True
283,Bazhong,CN,31.8694,106.74432,2712894,0.0669995699998099,101.89974822613874,0.688,False,0.0,0.0,0.0,0.0,False,True,0.0669995699998099,864.8499755859375,1049.0,72.91542454912583,False,7929.0,Bazhong City,China,65.0,848388.857,within_polygon,0.0,True
284,Zunyi,CN,27.68667,106.90722,2037775,0.0692180620677416,26.21499961852448,-0.5637,True,0.0,0.0,0.0,0.0,False,True,0.0692180620677416,900.0,1068.0,37.40682924827924,False,8945.0,Honghuagang,China,116.0,1185303.401,within_polygon,0.0,True
285,Montréal,CA,45.50884,-73.58781,1762949,0.1345321564491395,45.10566872663463,-0.1184,True,0.0,0.0,0.0,0.0,False,True,0.1345321564491395,900.0,1007.0,3.906986263742583,False,3700.0,Montreal,Canada,1020.0,3221844.478,within_polygon,0.0,True
286,La Paz,BO,-16.5,-68.15,2004652,0.2280680000698181,33.09681849393456,-0.9263,False,0.0,0.0,0.0,0.0,False,True,0.2280680000698181,826.513671875,547.0,83.35432659603939,False,212.0,La Paz,Bolivia,291.0,2063632.692,within_polygon,0.0,True
287,Yantai,CN,37.47649,121.44081,2227733,0.06942275,21.515220874341992,1.0586,True,0.0,0.0,0.0,0.0,False,True,0.06942275,887.8772583007812,698.0,2.638846042441408,False,10473.0,Mashan,China,24.0,66470.62725,nearest_representative_point_le50km,7.454569948899393,True
288,Bukavu,CD,-2.49077,28.84281,816811,0.2586775108511142,11.581597619592628,2.157,False,0.0,0.0,0.0,0.0,False,True,0.2586775108511142,696.26416015625,1436.0,2.505964048618972,False,6745.0,Bukavu,Democratic Republic of the Congo,65.0,852067.3679,within_polygon,0.0,True
289,Guiyang,CN,26.58333,106.71667,3037159,0.0515039400000423,25.3757534142062,-0.4032,True,0.0,0.0,0.0,0.0,False,True,0.0515039400000423,713.9971313476562,1113.0,49.840495897988895,False,9019.0,Guiyang,China,298.0,2757867.639,within_polygon,0.0,True
290,Isfahan,IR,32.65246,51.67462,1547164,0.2009237,14.38925764858476,-0.136,False,-3.2532077881139584e-29,-1.0096597754107631e-28,3.4720827707068265e-29,0.487,False,False,0.2009237,216.2838592529297,142.0,288.6280739341316,False,5720.0,Isfahan,Iran,328.0,1817590.201,within_polygon,0.0,True
291,Quetta,PK,30.18414,67.00141,1565546,0.2636647003322439,31.494621194781416,-0.3758,False,-4.185927386786497e-29,-8.46358463028733e-29,-3.669633093374232e-30,0.0605,True,True,0.2636647003322439,349.1476745605469,226.0,285.74772380420507,False,1127.0,Quetta,Pakistan,151.0,969068.0898,within_polygon,0.0,True
292,Ürümqi,CN,43.80096,87.60046,3029372,0.2520546002296858,0.7171740291447577,-3.8585,False,-1.3439003471778378e-21,-2.151649087138632e-21,-5.759310867985472e-22,0.0,True,True,0.2520546002296858,329.3302307128906,223.0,218.11113452115293,False,2659.0,Ürümqi,China,355.0,3974257.143,within_polygon,0.0,True
293,Qom,IR,34.6401,50.8764,900000,0.2228387004565928,8.85023270008395,-0.769,False,-1.1101468390129985e-19,-1.9943380202824729e-19,-3.2091442500580633e-20,0.001,True,True,0.2228387004565928,246.07989501953125,213.0,190.1913582029917,False,5231.0,Qom,Iran,101.0,844097.9715,within_polygon,0.0,True
294,Shiraz,IR,29.61031,52.53113,1249942,0.2974346085091356,2.166781109330941,-1.3286,False,-2.2630386422839787e-17,-3.846708834544004e-17,-7.895122050772375e-18,0.0,True,True,0.2974346085091356,284.4859619140625,191.0,167.06127136375858,False,6141.0,Shiraz,Iran,160.0,707097.8471,within_polygon,0.0,True
295,Jodhpur,IN,26.26841,73.00594,1056191,0.0838126802212359,18.60074769207296,-2.6459,False,-3.204903241899323e-17,-5.319472350538727e-17,-1.2194991767971264e-17,0.0,True,True,0.0838126802212359,333.015625,417.0,163.01573723634954,False,5315.0,Jodhpur,India,232.0,1540835.007,within_polygon,0.0,True
296,Sanaa,YE,15.35452,44.20646,1937451,0.0526933723888093,6.607156481269556,-0.1163,False,-1.4707008899986972e-16,-3.639450968687099e-16,5.082855438860688e-17,0.2745,False,False,0.0526933723888093,264.03765869140625,251.0,143.50906134517945,False,3993.0,Sana'a,Yemen,218.0,3759519.651,within_polygon,0.0,True
297,Bishkek,KG,42.87,74.59,900000,0.2286191,6.240939955748843,-0.6183,False,-8.409079320156897e-16,-1.4486370010423885e-15,-2.6938618686137437e-16,0.0,True,True,0.2286191,446.03271484375,421.0,141.11167410704277,False,764.0,Bishkek,Kyrgyzstan,198.0,1428079.244,within_polygon,0.0,True
298,Konya,TR,37.87135,32.48464,1433861,0.1308908002953623,5.8136873426413445,-3.7459,False,-1.666471201814658e-15,-2.6872412985793534e-15,-6.98627446874893e-16,0.0,True,True,0.1308908002953623,228.1295166015625,471.0,151.85653315660343,False,5077.0,Konya,Turkey,240.0,1017329.388,within_polygon,0.0,True
299,Mashhad,IR,36.29807,59.60567,2307177,0.2156777999852094,14.023041123064049,-0.0141,False,-1.9040902910269393e-14,-2.687738605708408e-13,2.576823433672176e-13,0.945,False,False,0.2156777999852094,260.73651123046875,279.0,110.84740925217056,False,6897.0,Mashhad,Iran,474.0,5377005.35,within_polygon,0.0,True
300,Gorakhpur,IN,29.44768,75.67206,1324570,0.1145384535457551,34.1954680704967,-8.4765,False,-4.405112279938319e-14,-6.74860297602858e-14,-1.9751829331127902e-14,0.0,True,True,0.1145384535457551,226.06674194335935,428.0,134.67239888467972,False,6512.0,Fatehabad,India,14.0,95828.06857,nearest_representative_point_le50km,22.456944169639605,True
301,Sulaymaniyah,IQ,35.56496,45.4329,878146,0.2492028713214842,3.555352101930282,-1.2696,False,-1.243862992681345e-13,-2.1762402249592465e-13,-3.4621116535669494e-14,0.002,True,True,0.2492028713214842,525.6239624023438,768.0,120.1914653154235,False,3905.0,Sulaymaniyah,Iraq,112.0,870013.3829,within_polygon,0.0,True
302,Shymkent,KZ,42.30988,69.60042,1200000,0.1657323680398688,0.0762951094835102,-0.7951,False,-2.218793898742697e-12,-3.77174814807983e-12,-7.297660480222229e-13,0.0005,True,True,0.1657323680398688,309.73211669921875,486.0,108.02027800594988,False,2306.0,Shymkent,Kazakhstan,240.0,1239662.754,within_polygon,0.0,True
303,Tehran,IR,35.69439,51.42151,7153309,0.4330289000001777,1.2359807736324342,-3.2319,False,-8.918518202711793e-12,-1.4358194472828006e-11,-3.649244488309716e-12,0.0,True,True,0.4330289000001777,369.8034057617188,240.0,106.9502179461994,False,5174.0,Tehran,Iran,825.0,9363123.748,within_polygon,0.0,True
304,Marrakesh,MA,31.63416,-7.99994,995871,0.1452008,34.6227206836042,-1.5947,False,-9.574982613199164e-12,-1.5851267027810963e-11,-4.003189355131074e-12,0.0,True,True,0.1452008,279.8376770019531,272.0,98.7940385848495,False,1853.0,Marrakesh,Morocco,124.0,1152690.574,within_polygon,0.0,True
305,Hermosillo,MX,29.08874,-110.96677,812229,0.070163362633263,23.025864042114904,-0.3792,False,-1.3432238777995403e-11,-2.3301327946760155e-11,-4.030273583533583e-12,0.0005,True,True,0.070163362633263,294.76593017578125,304.0,90.54734758483518,False,1924.0,Hermosillo,México,162.0,778882.36,within_polygon,0.0,True
306,Karaj,IR,35.83266,50.99155,1448075,0.3347232003058362,6.713969634546459,-3.2319,False,-1.5877973888164904e-11,-2.5609298869176305e-11,-6.469481155770007e-12,0.0,True,True,0.3347232003058362,458.1684265136719,278.0,100.93446446943916,False,4992.0,Karaj,Iran,299.0,3585417.421,within_polygon,0.0,True
307,Ordos,CN,39.6086,109.78157,1940653,0.0849750370641149,14.969100480659222,-2.8592,False,-3.3855016304000286e-11,-5.36327345875348e-11,-1.4056937527079584e-11,0.0,True,True,0.0849750370641149,324.4867553710937,358.0,96.54588073187392,False,5724.0,Ordos,China,39.0,162977.7447,within_polygon,0.0,True
308,Quito,EC,-0.22985,-78.52495,2781641,0.5291945128205688,39.597161821927216,-0.2457,True,-9.063210276745264e-11,-1.8113116501485388e-10,-7.699795781960066e-12,0.0635,True,True,0.5291945128205688,608.2095947265625,1119.0,75.13167151041071,False,2544.0,Quito,Ecuador,380.0,2605678.13,within_polygon,0.0,True
309,Kirkuk,IQ,35.46806,44.39222,1031000,0.1908058061616414,3.006027313649213,-1.313,False,-1.42369293986186e-10,-2.5529865622817533e-10,-4.0805937149165777e-11,0.0015,True,True,0.1908058061616414,370.6116027832031,357.0,87.89915362368748,False,2839.0,Kirkuk,Iraq,117.0,1238661.948,within_polygon,0.0,True
310,Lu’an,CN,31.73561,116.51688,1644344,0.0953109421185819,16.632333867399154,-0.3185,False,-2.9397889367935817e-10,-6.399229339724105e-10,1.6252894402078013e-11,0.1295,False,False,0.0953109421185819,297.3522033691406,1112.0,78.25982684319419,False,10481.0,Lu'an,China,118.0,891648.1249,within_polygon,0.0,True
311,Hefei,CN,31.86389,117.28083,5050000,0.0983821445081414,3.082322423132723,-0.0756,False,-3.039325166400886e-10,-1.2375431065057098e-09,5.241775517918553e-10,0.617,False,False,0.0983821445081414,230.1564483642578,1091.0,75.70061622519975,False,10629.0,Hefei,China,606.0,5646049.263,within_polygon,0.0,True
312,Aleppo,SY,36.20124,37.16117,2098210,0.1731152907777781,22.247653925383418,-1.1913,False,-3.5505559854338794e-10,-6.163774325166101e-10,-1.1900178343148768e-10,0.0,True,True,0.1731152907777781,324.3851013183594,354.0,80.944667912458,False,1799.0,Aleppo,Syria,243.0,3084135.642,within_polygon,0.0,True
313,Kathmandu,NP,27.70169,85.3206,1442271,0.4388813174745403,1.3122758831159445,-0.9247,False,-4.0030911038414537e-10,-8.512326512034341e-10,-1.0249504305628317e-12,0.099,True,False,0.4388813174745403,313.22491455078125,1779.0,88.13437950287968,False,1822.0,Kathmandu,Nepal,350.0,3862696.52,within_polygon,0.0,True
314,Córdoba,AR,-31.40648,-64.18853,2106734,0.0992516499400665,0.0152590218967247,-2.4175,False,-1.090670243149346e-09,-1.774284087383009e-09,-4.5640295083424515e-10,0.0,True,True,0.0992516499400665,346.3520812988281,815.0,82.129533711114,False,2335.0,Cordoba,Argentina,320.0,1468196.585,within_polygon,0.0,True
315,Arequipa,PE,-16.39899,-71.53747,1008290,0.5941330976280723,0.8239871824216607,-0.0667,True,-1.160156761248708e-09,-3.976255588502072e-09,1.401945356049413e-09,0.5285,False,False,0.5941330976280723,435.9530944824219,59.0,63.17836980936092,False,3440.0,Arequipa,Peru,166.0,1004835.002,within_polygon,0.0,True
316,Bannu,PK,32.98527,70.60403,1357890,0.2527685959281018,15.640497444113862,-1.1579,False,-1.385564428971799e-09,-2.32415339828662e-09,-5.359865970471606e-10,0.0,True,True,0.2527685959281018,283.909912109375,330.0,77.0479338800971,False,3315.0,Bannu,Pakistan,163.0,637353.248,within_polygon,0.0,True
317,Jaipur,IN,26.91962,75.78781,3046163,0.0645149268963529,11.810482948043044,-4.5934,False,-2.020510392213274e-09,-3.212790213387525e-09,-8.36645331352179e-10,0.0,True,True,0.0645149268963529,382.1997375488281,612.0,78.01301884391924,False,7687.0,Jaipur,India,458.0,4229049.673,within_polygon,0.0,True
318,Hohhot,CN,40.81056,111.65222,2350000,0.1767671363819321,3.204394598306294,-1.0557,False,-2.173099577262619e-09,-3.587872826139794e-09,-8.519759310205307e-10,0.0,True,True,0.1767671363819321,238.4240264892578,284.0,77.35917199553887,False,5847.0,Hohhot,China,315.0,2029813.226,within_polygon,0.0,True
319,Eskişehir,TR,39.77667,30.52056,921630,0.2589663756735736,0.8545052262150534,-2.8862,False,-2.6101603665541622e-09,-4.1759406656902e-09,-1.0735410134495811e-09,0.0,True,True,0.2589663756735736,255.27093505859372,428.0,81.96021192692872,False,4150.0,Eskisehir,Turkey,70.0,608473.8761,within_polygon,0.0,True
320,Almaty,KZ,43.25249,76.9115,1977011,0.3968644310264769,5.684341886080804e-14,-1.4642,False,-3.1209875317509502e-09,-5.2087187281280015e-09,-1.2010825904420872e-09,0.0,True,True,0.3968644310264769,454.9982604980469,517.0,73.56998639267314,False,2847.0,Almaty,Kazakhstan,331.0,2315538.314,within_polygon,0.0,True
321,Homs,SY,34.72405,36.72559,775404,0.2051711999995663,3.616388189517068,-0.3894,False,-3.827970111359048e-09,-7.483651880952341e-09,-5.81271080193037e-10,0.0315,True,True,0.2051711999995663,286.3260498046875,383.0,68.52741857313096,False,2211.0,Homs,Syria,107.0,913553.7665,within_polygon,0.0,True
322,Meizhou,CN,24.28859,116.11768,992351,0.0582796099993988,12.49713893339441,-0.4666,True,-6.1828303432702285e-09,-1.4109715695160974e-08,1.059776800311676e-09,0.1965,False,False,0.0582796099993988,219.72723388671875,1520.0,69.04694859391644,False,11317.0,Meizhou,China,116.0,524592.5095,within_polygon,0.0,True
323,León de los Aldama,MX,21.12183,-101.68253,1579803,0.0725108399999994,4.27252613107504,-3.2531,False,-8.334039205856399e-09,-1.3708384369227336e-08,-3.310893265787154e-09,0.0,True,True,0.0725108399999994,298.2978515625,606.0,73.25153582460912,False,4478.0,León,México,202.0,1384014.169,within_polygon,0.0,True
324,Santiago,CL,-33.45694,-70.64827,4837295,0.4173637999999916,2.395666437781358,-0.5445,False,-8.392798256101334e-09,-1.5448759357344206e-08,-1.9397937976486042e-09,0.0065,True,True,0.4173637999999916,307.89996337890625,451.0,67.17842696066505,False,2334.0,Santiago,Chile,801.0,6633766.609,within_polygon,0.0,True
325,Chuzhou,CN,32.32194,118.29778,782671,0.0542267150809773,2.075226977950763,-0.0253,True,-1.8183707722217105e-08,-2.1132455168281307e-07,1.734286735266995e-07,0.892,False,False,0.0542267150809773,326.5135192871094,976.0,46.08184492991453,False,10793.0,Chuzhou,China,79.0,295741.8622,within_polygon,0.0,True
326,Mexicali,MX,32.62781,-115.45446,1032686,0.6835515193668443,19.577325093461525,-0.0592,False,-2.532261139990073e-08,-9.14874438590039e-08,3.6341282716388225e-08,0.5755,False,False,0.6835515193668443,227.1408843994141,67.0,50.8843489175372,False,1362.0,Mexicali,México,161.0,736551.6306,within_polygon,0.0,True
327,Kabul,AF,34.52813,69.17233,4434550,0.3410787,2.441443503471476,-1.1962,False,-2.7802184407922652e-08,-4.553788189166373e-08,-1.028001900619313e-08,0.0,True,True,0.3410787,372.2310180664063,347.0,62.74509247334692,False,4865.0,Kabul,Afghanistan,371.0,6254679.472,within_polygon,0.0,True
328,Erbil,IQ,36.19117,44.00943,1612700,0.1994300000000405,1.4190890363927906,-1.313,False,-3.4498440596081335e-08,-6.191109863237112e-08,-1.018387188205456e-08,0.0025,True,True,0.1994300000000405,343.24786376953125,648.0,62.98119082862433,False,2448.0,Erbil,Iraq,226.0,1514144.042,within_polygon,0.0,True
329,Tashkent,UZ,41.26465,69.21627,1978028,0.170258,15.182726787212973,-1.8495,False,-1.6091052581911517e-07,-2.66971159432134e-07,-6.315944253534603e-08,0.0,True,True,0.170258,301.8589782714844,453.0,55.30665842023168,False,2907.0,Tashkent,Uzbekistan,598.0,3874652.58,within_polygon,0.0,True
330,Santiago de Querétaro,MX,20.58806,-100.38806,1594212,0.1017961999998979,0.3356984817273769,-3.1198,False,-2.7608675705370773e-07,-4.498423934873231e-07,-1.1020909837811637e-07,0.0,True,True,0.1017961999998979,283.23876953125,593.0,57.65609446211876,False,5097.0,Querétaro,México,169.0,908964.456,within_polygon,0.0,True
331,Ankara,TR,39.91987,32.85427,3517182,0.1666255618933042,9.079118028534424,-2.1996,False,-5.260375942224583e-07,-8.558670136731087e-07,-2.076114534365986e-07,0.0,True,True,0.1666255618933042,432.7453308105469,400.0,47.80716762693401,False,4921.0,Ankara,Turkey,357.0,3695989.495,within_polygon,0.0,True
332,Çankaya,TR,39.9179,32.86268,792189,0.1666255618933042,0.5340657663844013,-2.1996,False,-7.44889846432645e-07,-1.2259773281186705e-06,-2.970004881385722e-07,0.0,True,True,0.1666255618933042,451.9446411132813,400.0,47.093533997494,False,4921.0,Ankara,Turkey,357.0,3695989.495,within_polygon,0.0,True
333,Peshawar,PK,34.008,71.57849,4758762,0.2901222617456738,8.209353780422703,-2.2067,False,-9.310823135779052e-07,-1.5141309844905847e-06,-3.556942186080514e-07,0.0,True,True,0.2901222617456738,287.96417236328125,530.0,50.23090092866646,False,4277.0,Peshawar,Pakistan,508.0,3497358.945,within_polygon,0.0,True
334,Ciudad Nezahualcoyotl,MX,19.40061,-99.01483,1077208,0.2175630999998143,5.684341886080804e-14,-2.4499,False,-1.0381060441043847e-06,-1.7119991033606754e-06,-4.0824295255614926e-07,0.0,True,True,0.2175630999998143,198.61001586914065,648.0,54.83326678530531,False,5402.0,Mexico City,México,2134.0,17639163.99,within_polygon,0.0,True
335,Tijuana,MX,32.5027,-117.00371,1922523,0.1454692999529328,62.3941405355917,-0.0297,False,-1.151200746594928e-06,-8.61807277024217e-06,6.229961109227143e-06,0.812,False,False,0.1454692999529328,576.450927734375,266.0,11.304429362805186,False,507.0,Tijuana,México,294.0,1538300.988,within_polygon,0.0,True
336,Ecatepec de Morelos,MX,19.60492,-99.06064,1645352,0.1769872000143959,16.510261692225583,-2.4499,False,-1.288065626981514e-06,-2.104704539939585e-06,-4.990809217931159e-07,0.0,True,True,0.1769872000143959,500.3542175292969,627.0,42.08730703197381,False,5402.0,Mexico City,México,2134.0,17639163.99,within_polygon,0.0,True
