name,country,lat,lon,population,pga,wtd,tws_cm_yr,reversal,dP,dP_lo,dP_hi,p_two,ci_excl0,fdr_sig,population_input,elev_m,pga_475_g,seismic,vs30,precip,wtd_input,dw_km,pgv,recent_trend_cm_yr,recent_se_cm_yr,recent_gws_cm_yr,full_trend_cm_yr,full_gws_cm_yr,recent_sm_cm_yr,full_sm_cm_yr,P0,is_material_hotspot,direction,recent_cumulative_dTWS_cm,recent_cumulative_water_table_rise_m_sy010,annualized_dP_per_year,csr_grid_ix,csr_grid_iy,csr_grid_lon,csr_grid_lat,csr_grid_cell_id,distance_to_coast_km,coastal_lt25km,coastal_lt50km,coastal_lt100km,metro_cluster_50km,grace_scale_cluster_300km,city_by_fdr_sig
Gaziantep,TR,37.05944,37.3825,2222415,0.192733631962112,0.1220721751736277,-2.1107,False,-2.0395743919534905e-06,-3.30829799412355e-06,-7.805590673588195e-07,0.0,True,True,2222415,842,0.192733631962112,True,428.8000793457031,532.0,0.1220721751736277,43.13763314856911,19.2733631962112,-2.1107,0.3521,-1.5005,-1.0534,-0.78,-0.6102,-0.2734,3.0050663042978227e-05,False,sub-material decrease,-21.107,-2.1106999999999996,-2.0395743919534905e-07,149,508,37.375,37.125,iy508_ix149,109.57833642556155,False,False,False,271,28,True
Chaozhou,CN,23.65396,116.62262,1750945,0.0802770209793662,0.7171740291447577,-0.022,True,-2.0551410850402907e-06,-4.102121911110196e-05,3.375605471594736e-05,0.9235,False,False,1750945,23,0.0802770209793662,True,287.3603515625,1560.0,0.7171740291447577,25.946520627101503,8.02770209793662,-0.022,0.2848,0.017,0.3271,0.3496,-0.039,-0.0225,0.0028142120884351116,False,sub-material decrease,-0.21999999999999997,-0.021999999999999995,-2.0551410850402906e-07,466,454,116.625,23.625,iy454_ix466,25.946520627101503,False,True,True,154,8,False
Culiacán,MX,24.80209,-107.39421,808416,0.1008736010758394,19.94354161898224,-0.5729,False,-2.0974711869263264e-06,-3.849334304154958e-06,-6.063913344336484e-07,0.0015,True,True,808416,47,0.1008736010758394,True,375.4324951171875,638.0,19.94354161898224,34.02929276481546,10.08736010758394,-0.5729,0.1785,-0.0183,-0.1557,0.1865,-0.5546,-0.3422,0.00011100851823805163,False,sub-material decrease,-5.728999999999999,-0.5728999999999999,-2.0974711869263264e-07,1010,459,252.625,24.875,iy459_ix1010,34.02929276481546,False,True,True,272,68,True
Iztapalapa,MX,19.35529,-99.06224,1835486,0.2343617999998143,5.684341886080804e-14,-2.4499,False,-3.7128006164988185e-06,-5.999057356772325e-06,-1.4438530159135775e-06,0.0,True,True,1835486,2238,0.2343617999998143,True,186.9036407470703,648.0,5.684341886080803e-14,49.31674439288145,23.43617999998143,-2.4499,0.3631,-2.8498,-0.8774,-1.2293,0.3999,0.3519,4.7393939728248984e-05,False,sub-material decrease,-24.499,-2.4498999999999995,-3.7128006164988183e-07,1043,437,260.875,19.375,iy437_ix1043,246.02553892371517,False,False,False,266,64,True
Alīgarh,IN,27.88145,78.07464,753207,0.1183113748902241,6.424048218509199,-0.726,False,-4.293349599803528e-06,-1.1549577945672411e-05,1.993952718682647e-06,0.3225,False,False,753207,189,0.1183113748902241,True,234.1776428222656,803.0,6.424048218509199,38.97481484924177,11.83113748902241,-0.726,0.7144,-1.4393,-4.64,-4.7454,0.7133,0.1054,0.00017977560095657708,False,sub-material decrease,-7.26,-0.726,-4.293349599803528e-07,312,471,78.125,27.875,iy471_ix312,811.3815959239912,False,False,False,273,2,False
Ahvaz,IR,31.31901,48.6842,841145,0.2630809,14.328221560997974,-0.1475,False,-4.5536664083144045e-06,-1.4402410702187776e-05,4.714191225658201e-06,0.499,False,False,841145,23,0.2630809,True,210.4767303466797,254.0,14.328221560997974,30.53754593657927,26.30809,-0.1475,0.2078,-0.2421,-0.3143,-0.4201,0.0946,0.1058,0.0009302363362460756,False,sub-material decrease,-1.4749999999999999,-0.1475,-4.5536664083144047e-07,194,485,48.625,31.375,iy485_ix194,93.72631846612592,False,False,True,274,36,False
Santa Cruz de la Sierra,BO,-17.78629,-63.18117,1831434,0.2547707,1.5106431677729688,-0.9932,True,-4.5691481460386255e-06,-7.594745089395625e-06,-1.682403409471638e-06,0.0,True,True,1831434,433,0.2547707,True,268.4552001953125,1257.0,1.5106431677729688,42.13985582001263,25.47707,-0.9932,0.1743,-0.7232,0.0307,0.6729,-0.27,-0.6422,0.00014046733967149362,False,sub-material decrease,-9.932,-0.9932,-4.5691481460386257e-07,1187,288,296.875,-17.875,iy288_ix1187,756.2232418022392,False,False,False,275,69,True
Maoming,CN,21.66625,110.91364,1307802,0.0668608739610053,11.230640115968583,-0.0184,True,-6.469737210338181e-06,-0.0001312136000971,0.0001279543872335,0.9515,False,False,1307802,31,0.0668608739610053,True,287.4617614746094,1878.0,11.230640115968583,18.24871947576607,6.686087396100531,-0.0184,0.2618,-0.5476,0.2804,-0.1689,0.5292,0.4493,0.010676190802561011,False,sub-material decrease,-0.184,-0.0184,-6.469737210338181e-07,443,446,110.875,21.625,iy446_ix443,18.24871947576607,True,True,True,276,8,False
San Pedro Sula,HN,15.50585,-88.02588,801259,0.3644254999999999,14.0993362325475,-0.041,False,-9.045056744078246e-06,-3.6048466342922894e-05,1.6166682733552284e-05,0.6065,False,False,801259,90,0.3644254999999999,True,385.2497253417969,1646.0,14.0993362325475,19.502948465874848,36.44254999999999,-0.041,0.0781,0.5551,-0.0108,0.0889,-0.5961,-0.0997,0.006673964150721587,False,sub-material decrease,-0.41000000000000003,-0.041,-9.045056744078246e-07,1087,422,271.875,15.625,iy422_ix1087,23.359242959819955,True,True,True,277,32,False
Mexico City,MX,19.42847,-99.12766,12294193,0.2219640727916876,5.684341886080804e-14,-2.4499,False,-9.498860505506256e-06,-1.5587775004513678e-05,-3.7989064044121168e-06,0.0,True,True,12294193,2240,0.2219640727916876,True,212.8583984375,648.0,5.684341886080803e-14,43.43998910849127,22.19640727916876,-2.4499,0.3631,-2.8498,-0.8774,-1.2293,0.3999,0.3519,0.00012126131231742666,False,sub-material decrease,-24.499,-2.4498999999999995,-9.498860505506256e-07,1043,437,260.875,19.375,iy437_ix1043,247.01199533177515,False,False,False,266,64,True
Yerevan,AM,40.17765,44.5126,1144700,0.2668403281842528,13.778896772716903,-0.2119,False,-1.0340446264539603e-05,-2.9803519389473283e-05,8.19946965215963e-06,0.4405,False,False,1144700,1002,0.2668403281842528,True,409.4377136230469,366.0,13.778896772716903,22.49153647086504,26.68403281842528,-0.2119,0.2709,-0.881,-0.5269,-0.5169,0.6691,-0.01,0.001472756759294082,False,sub-material decrease,-2.119,-0.2119,-1.0340446264539604e-06,178,520,44.625,40.125,iy520_ix178,289.889748718652,False,False,False,278,28,False
Guatemala City,GT,14.64072,-90.51327,994938,0.7158972990198481,28.61066605630583,-0.2942,False,-1.2242415083635633e-05,-3.765156383778279e-05,1.1850376584762966e-05,0.458,False,False,994938,1508,0.7158972990198481,True,303.26348876953125,1286.0,28.61066605630583,27.688106183355178,71.58972990198481,-0.2942,0.4193,-2.223,-0.3598,-0.8584,1.9288,0.4986,0.001257323090425434,False,sub-material decrease,-2.942,-0.2942,-1.2242415083635633e-06,1077,418,269.375,14.625,iy418_ix1077,81.00143358576288,False,False,True,279,32,False
Sargodha,PK,32.08586,72.67418,975886,0.184708032842362,16.69336995498594,-1.1823,False,-1.3383785385165867e-05,-2.3378780716511515e-05,-4.683958086746289e-06,0.0,True,True,975886,187,0.184708032842362,True,224.9229888916016,400.0,16.69336995498594,34.150165997595764,18.4708032842362,-1.1823,0.2546,-2.3993,-0.6116,-0.9528,1.217,0.3412,0.0003467951619116838,False,sub-material decrease,-11.822999999999999,-1.1823,-1.3383785385165868e-06,290,488,72.625,32.125,iy488_ix290,942.7177827704197,False,False,False,280,2,True
Faisalabad,PK,31.41554,73.08969,3800193,0.2352902999999999,16.174563210498263,-2.1694,False,-1.6148091151211018e-05,-2.59428699413732e-05,-6.188443709814304e-06,0.0,True,True,3800193,186,0.2352902999999999,True,224.0375213623047,362.0,16.174563210498263,36.52755469068954,23.529029999999988,-2.1694,0.3425,-3.3433,-1.1876,-1.5407,1.1739,0.3531,0.00023175199113475672,False,sub-material decrease,-21.694,-2.1694,-1.614809115121102e-06,292,485,73.125,31.375,iy485_ix292,916.6603304646047,False,False,False,281,2,True
Lüliang,CN,37.5192,111.14436,3346500,0.08261043,0.1831082627604132,-1.9793,False,-1.640366162603918e-05,-2.6952506599491925e-05,-6.610182891997799e-06,0.0,True,True,3346500,959,0.08261043,True,405.2712707519531,492.0,0.1831082627604132,31.717494205758204,8.261042999999999,-1.9793,0.2225,-2.779,-1.5621,-1.9607,0.7997,0.3986,0.00025723097422806937,False,sub-material decrease,-19.793,-1.9792999999999998,-1.6403661626039178e-06,444,510,111.125,37.625,iy510_ix444,573.2936088579225,False,False,False,282,5,True
Naucalpan de Juárez,MX,19.47851,-99.23963,834434,0.2131674108778622,19.699397268635096,-2.4499,False,-1.7247795541052162e-05,-2.8743298789274497e-05,-6.756428245433805e-06,0.0,True,True,834434,2300,0.2131674108778622,True,398.6851806640625,880.0,19.699397268635096,32.02633587517517,21.31674108778622,-2.4499,0.3631,-2.8498,-0.8774,-1.2293,0.3999,0.3519,0.00022020336954396943,False,sub-material decrease,-24.499,-2.4498999999999995,-1.7247795541052162e-06,1043,437,260.875,19.375,iy437_ix1043,253.95102683005592,False,False,False,266,64,True
Meerut,IN,28.98002,77.70636,1223184,0.1854663015917488,7.84313725490199,-2.3689,False,-2.9525356371625216e-05,-5.579846699585178e-05,-5.803159131214348e-06,0.0215,True,True,1223184,228,0.1854663015917488,True,245.0377349853516,917.0,7.84313725490199,35.588906420345765,18.54663015917488,-2.3689,1.0105,-3.382,-8.4326,-8.3471,1.0131,-0.0855,0.00038938339209473936,False,sub-material decrease,-23.689,-2.3688999999999996,-2.9525356371625216e-06,310,475,77.625,28.875,iy475_ix310,886.5437487328056,False,False,False,283,2,False
Chandigarh,IN,30.73629,76.7884,970602,0.2426430999999998,5.61532005798432,-5.6908,False,-3.082547473202998e-05,-4.6989156038011776e-05,-1.262234826974209e-05,0.0,True,True,970602,351,0.2426430999999998,True,319.9261779785156,1008.0,5.61532005798432,37.932361302421846,24.26430999999998,-5.6908,0.7414,-6.3043,-6.6935,-6.981,0.6135,0.2875,0.00017858991877334218,False,sub-material decrease,-56.908,-5.6908,-3.0825474732029977e-06,307,482,76.875,30.625,iy482_ix307,1016.1879709863995,False,False,False,284,2,True
Bucharest,RO,44.43225,26.10626,1877155,0.3229623135362622,0.2899214160372594,-2.1168,False,-3.198525018772758e-05,-5.194403491787572e-05,-1.3047401301552488e-05,0.0,True,True,1877155,83,0.3229623135362622,True,267.0908203125,579.0,0.2899214160372594,35.102746784109364,32.29623135362622,-2.1168,0.2481,-0.5628,-0.7734,-0.2983,-1.554,-0.4751,0.00047014595361485537,False,sub-material decrease,-21.168,-2.1167999999999996,-3.1985250187727578e-06,104,537,26.125,44.375,iy537_ix104,198.4402255542589,False,False,False,285,70,True
Anshun,CN,26.25,105.93333,765313,0.101610587258357,0.1831082627604132,-0.2598,True,-3.289734126340777e-05,-8.37086298092159e-05,1.622475776468685e-05,0.3335,False,False,765313,1374,0.101610587258357,True,444.9998474121094,1189.0,0.1831082627604132,19.845735002664757,10.1610587258357,-0.2598,0.2624,-0.0422,0.4477,0.1177,-0.2176,0.33,0.003833614644064313,False,sub-material decrease,-2.598,-0.2598,-3.289734126340777e-06,423,464,105.875,26.125,iy464_ix423,543.8752760816359,False,False,False,286,5,False
Datong,CN,40.09361,113.29139,1850000,0.2004275999999999,4.1809719996948616,-0.7504,False,-3.378351124176497e-05,-5.7123486451394006e-05,-1.2431503136114845e-05,0.0,True,True,1850000,1054,0.2004275999999999,True,263.5890808105469,369.0,4.1809719996948616,28.052323729160864,20.04275999999999,-0.7504,0.1417,-1.2106,-0.6676,-0.9816,0.4602,0.314,0.0013707668878951834,False,sub-material decrease,-7.504,-0.7504,-3.378351124176497e-06,453,520,113.375,40.125,iy520_ix453,394.3964980984243,False,False,False,287,5,True
Gujranwala,PK,32.15567,74.18705,2511118,0.1442940429027946,17.807278553444746,-3.8148,False,-3.533074269846222e-05,-5.579101306513858e-05,-1.4867690872729045e-05,0.0,True,True,2511118,230,0.1442940429027946,True,230.1870574951172,585.0,17.807278553444746,34.60648428963618,14.42940429027946,-3.8148,0.3612,-5.6125,-1.5511,-2.0629,1.7977,0.5118,0.0002962394826117838,False,sub-material decrease,-38.147999999999996,-3.8147999999999995,-3.533074269846222e-06,296,488,74.125,32.125,iy488_ix296,1048.5651670898985,False,False,False,288,2,True
Amritsar,IN,31.62234,74.87534,1159227,0.2266374003158889,14.450293736171544,-6.1073,False,-5.011482914793282e-05,-7.79040712043593e-05,-2.1809871164705214e-05,0.0,True,True,1159227,244,0.2266374003158889,True,236.2508087158203,657.0,14.450293736171544,36.24051650161184,22.66374003158889,-6.1073,0.4179,-7.112,-2.5629,-3.0498,1.0047,0.4869,0.00027238489869164164,False,sub-material decrease,-61.07300000000001,-6.1073,-5.011482914793283e-06,299,486,74.875,31.625,iy486_ix299,1039.5151997803023,False,False,False,289,2,True
Nanjing,CN,32.06167,118.77778,9314685,0.058399089010373,8.865491721980675,-0.0253,True,-6.38610302273468e-05,-0.0007661967354288,0.0006612420659628,0.9035,False,False,9314685,22,0.058399089010373,True,239.25901794433597,1044.0,8.865491721980675,7.597868102461106,5.8399089010373,-0.0253,0.199,0.431,0.0669,-0.1281,-0.4563,0.195,0.08265960941279751,False,sub-material decrease,-0.253,-0.0253,-6.386103022734679e-06,475,488,118.875,32.125,iy488_ix475,79.43092602390773,False,False,True,290,5,False
Qujing,CN,25.48333,103.78333,1408500,0.1917821182272825,5.684341886080804e-14,-0.1679,True,-7.425047756744359e-05,-0.0002780649257559,2.4286128663675302e-17,0.6225,False,False,1408500,1887,0.1917821182272825,True,601.1237182617188,981.0,5.684341886080803e-14,11.376667567385027,19.17821182272825,-0.1679,0.3181,0.7393,0.2456,0.1475,-0.9072,0.0981,0.01349855968589292,False,sub-material decrease,-1.6789999999999998,-0.1679,-7.425047756744359e-06,415,461,103.875,25.375,iy461_ix415,575.7823431986553,False,False,False,291,5,False
Cochabamba,BO,-17.38195,-66.15995,841276,0.2752713000102564,0.0152590218967247,-1.3577,False,-0.0001074989858086,-0.0001804165887303,-4.060396653719591e-05,0.0,True,True,841276,2537,0.2752713000102564,True,283.78692626953125,836.0,0.0152590218967247,26.976166774381,27.52713000102564,-1.3577,0.2241,-1.8078,-0.188,-0.503,0.4501,0.315,0.0024375299502243427,False,sub-material decrease,-13.576999999999998,-1.3576999999999997,-1.074989858086e-05,1175,290,293.875,-17.375,iy290_ix1175,454.06383453729904,False,False,False,292,51,True
San Diego,US,32.71571,-117.16472,1404452,0.2093355109849011,13.656824597543334,-0.0297,False,-0.000112629316547,-0.0008413409075963,0.0005773998155393,0.783,False,False,1404452,20,0.2093355109849011,True,345.15380859375,301.0,13.656824597543334,1.0087655487028435,20.93355109849011,-0.0297,0.132,-0.2916,-0.351,-0.3645,0.2619,0.0135,0.13111305803156692,False,sub-material decrease,-0.297,-0.029699999999999997,-1.12629316547e-05,971,490,242.875,32.625,iy490_ix971,1.0087655487028435,True,True,True,267,66,False
Putian,CN,25.43944,119.01028,1539389,0.0725754700111157,1.6937514305333252,-0.1389,True,-0.0001160814337147,-0.0003430863121956,9.601594607911772e-05,0.4285,False,False,1539389,23,0.0725754700111157,True,454.3734130859375,1205.0,1.6937514305333252,9.506761385672382,7.257547001111569,-0.1389,0.1782,-0.1201,0.1341,0.0938,-0.0188,0.0403,0.025818356602224857,False,sub-material decrease,-1.389,-0.1389,-1.160814337147e-05,476,461,119.125,25.375,iy461_ix476,9.506761385672382,True,True,True,293,8,False
Milan,IT,45.46427,9.18951,1371498,0.0906286899990103,10.055695429922991,-1.7761,False,-0.0001163008848194,-0.0001946314980619,-4.3637031731898985e-05,0.0,True,True,1371498,127,0.0906286899990103,True,236.84722900390625,924.0,10.055695429922991,26.356962115957,9.062868999901031,-1.7761,0.3007,-2.0358,-0.7409,-0.8406,0.2597,0.0997,0.0020290022551299907,False,sub-material decrease,-17.761,-1.7760999999999998,-1.163008848194e-05,36,541,9.125,45.375,iy541_ix36,118.65811650148821,False,False,False,294,71,True
Karbala,IQ,32.61603,44.02488,1218732,0.1316135122730927,3.93682764934772,-0.5238,False,-0.0001279146362438,-0.0002407945510793,-3.165225261132366e-05,0.0065,True,True,1218732,32,0.1316135122730927,True,266.0051574707031,95.0,3.93682764934772,18.32849958572826,13.16135122730927,-0.5238,0.1895,-0.4228,-0.4631,-0.1755,-0.101,-0.2876,0.007452212232333978,False,sub-material decrease,-5.238,-0.5238,-1.279146362438e-05,176,490,44.125,32.625,iy490_ix176,464.32125082761866,False,False,False,295,57,True
Gurugram,IN,28.4601,77.02635,886519,0.245183804485506,5.706874189364498,-2.3689,False,-0.0001415826789553,-0.000271382421135,-2.7497169690217415e-05,0.013,True,True,886519,228,0.245183804485506,True,272.1584167480469,661.0,5.706874189364498,27.08891191930653,24.5183804485506,-2.3689,1.0105,-3.413,-8.4326,-8.4864,1.0441,0.0538,0.0018697660882393188,False,sub-material decrease,-23.689,-2.3688999999999996,-1.4158267895530001e-05,308,473,77.125,28.375,iy473_ix308,801.9513401942768,False,False,False,283,2,False
Abū Ghurayb,IQ,33.30563,44.18477,900000,0.0786549269613512,20.73701075761045,-0.8459,False,-0.0001523367858627,-0.0002689665148605,-4.045294125252053e-05,0.004,True,True,900000,42,0.0786549269613512,True,229.891357421875,146.0,20.73701075761045,17.7403234107251,7.865492696135119,-0.8459,0.2786,-0.8945,-0.5819,-0.3192,0.0486,-0.2627,0.005514152200465893,False,sub-material decrease,-8.459,-0.8459,-1.5233678586269998e-05,176,493,44.125,33.375,iy493_ix176,502.2576684144824,False,False,False,296,57,True
Xinyang,CN,32.12278,114.06556,1230042,0.05836012,0.686655985351365,-0.1653,False,-0.0001533313902071,-0.0004598741479754,0.0001338049415957,0.4405,False,False,1230042,89,0.05836012,True,239.5323028564453,1082.0,0.686655985351365,14.430962681166656,5.836012,-0.1653,0.2152,-0.4183,-0.0872,-0.1459,0.253,0.0587,0.028754863381546765,False,sub-material decrease,-1.653,-0.16529999999999997,-1.533313902071e-05,456,488,114.125,32.125,iy488_ix456,521.555222150145,False,False,False,297,5,False
Jalandhar,IN,31.32556,75.57917,868929,0.2688223032851797,8.682383459220318,-6.1073,False,-0.0001559091938008,-0.0002427801923025,-6.756998820772736e-05,0.0,True,True,868929,243,0.2688223032851797,True,234.9681854248047,672.0,8.682383459220318,32.012843260117485,26.88223032851797,-6.1073,0.4179,-6.651,-2.5629,-2.9958,0.5437,0.4329,0.0008477983053429679,False,sub-material decrease,-61.07300000000001,-6.1073,-1.559091938008e-05,302,485,75.625,31.375,iy485_ix302,1039.9521086698899,False,False,False,298,2,True
Bursa,TR,40.19559,29.06013,3101833,0.4104262999848779,2.1362630655375483,-1.8334,False,-0.0002096325866145,-0.0003562723065775,-7.945096041619885e-05,0.0,True,True,3101833,155,0.4104262999848779,True,534.7181396484375,600.0,2.1362630655375483,18.907002207839582,41.04262999848779,-1.8334,0.3156,-1.0709,-0.6268,-0.6349,-0.7625,0.0081,0.0035514111433837324,False,sub-material decrease,-18.334,-1.8334,-2.096325866145e-05,116,520,29.125,40.125,iy520_ix116,18.907002207839582,True,True,True,299,28,True
Jinjiang,CN,24.81978,118.57415,1416151,0.071012860000007,10.009918364232874,-0.1389,True,-0.0002218569216648,-0.0006651719334536,0.0001878833103089,0.4365,False,False,1416151,33,0.071012860000007,True,456.3364868164063,1112.0,10.009918364232874,4.433820347710244,7.101286000000701,-0.1389,0.1782,-0.0315,0.1341,0.22,-0.1074,-0.0859,0.05062822594008854,False,sub-material decrease,-1.389,-0.1389,-2.218569216648e-05,474,459,118.625,24.875,iy459_ix474,4.433820347710244,True,True,True,300,8,False
Huainan,CN,32.62639,116.99694,1666826,0.0631583100000002,11.459525444419056,-0.1504,False,-0.0002308977935756,-0.0006613655522774,0.0001799603731291,0.403,False,False,1666826,47,0.0631583100000002,True,436.29193115234375,897.0,11.459525444419056,4.074616659629847,6.315831000000021,-0.1504,0.1792,0.3828,-0.2336,-0.1598,-0.5332,-0.0738,0.048565813333243696,False,sub-material decrease,-1.504,-0.15039999999999998,-2.308977935756e-05,467,490,116.875,32.625,iy490_ix467,247.19976032888403,False,False,False,301,5,False
İzmir,TR,38.41273,27.13838,2938292,0.7108020999973488,90.42496375982302,-1.1472,False,-0.0002703422480119,-0.0004684167380123,-9.227558934960866e-05,0.0,True,True,2938292,122,0.7108020999973488,True,527.6024169921875,679.0,90.42496375982302,2.3178310335841,71.08020999973488,-1.1472,0.2766,-0.1793,-0.2008,0.0404,-0.9679,-0.2412,0.007263523014183003,False,sub-material decrease,-11.472,-1.1471999999999998,-2.7034224801189998e-05,108,513,27.125,38.375,iy513_ix108,2.3178310335841,True,True,True,302,28,True
Bahawalpur,PK,29.39779,71.6752,903795,0.1190218000000238,22.384985122453656,-0.1318,False,-0.0002729492771905,-0.0012489901208316,0.0006687955105099,0.679,False,False,903795,121,0.1190218000000238,True,218.0327911376953,136.0,22.384985122453656,6.163876555104304,11.90218000000238,-0.1318,0.3164,-0.6973,-0.4939,-0.7503,0.5655,0.2564,0.06676634589566421,False,sub-material decrease,-1.318,-0.1318,-2.729492771905e-05,286,477,71.625,29.375,iy477_ix286,665.9705025914461,False,False,False,303,2,False
Trujillo,PE,-8.11599,-79.02998,919899,0.6669608730816291,18.76859693293665,-0.166,True,-0.0002982185846655,-0.0005774184386381,-3.3486568258275434e-05,0.0475,True,True,919899,31,0.6669608730816291,True,292.241455078125,18.0,18.76859693293665,7.293542108476252,66.69608730816292,-0.166,0.0829,-0.1112,0.0841,0.1305,-0.0548,-0.0464,0.05737262951288018,False,sub-material decrease,-1.6600000000000001,-0.16599999999999998,-2.9821858466549998e-05,1123,327,280.875,-8.125,iy327_ix1123,7.293542108476252,True,True,True,304,72,False
Algiers,DZ,36.73225,3.08746,2364230,0.360220200010265,52.33844510566877,-0.3448,False,-0.0003050398441828,-0.0005143570435713,-0.0001120205104485,0.0,True,True,2364230,113,0.360220200010265,True,441.31878662109375,699.0,52.33844510566877,2.5318003149771924,36.0220200010265,-0.3448,0.059,1.2048,-0.2367,0.3976,-1.5496,-0.6343,0.027465969926421134,False,sub-material decrease,-3.448,-0.34479999999999994,-3.050398441828e-05,12,506,3.125,36.625,iy506_ix12,2.5318003149771924,True,True,True,305,73,True
Malatya,TR,38.35018,38.31667,750491,0.2950226995043289,0.8850232700084462,-1.8667,False,-0.0003126091903371,-0.0005327654926493,-0.0001068075362519,0.0,True,True,750491,963,0.2950226995043289,True,395.4807434082031,442.0,0.8850232700084462,19.097429352391543,29.50226995043289,-1.8667,0.4253,-1.9058,-0.8408,-0.9771,0.0391,0.1363,0.005212479887680773,False,sub-material decrease,-18.667,-1.8667,-3.126091903371e-05,153,513,38.375,38.375,iy513_ix153,253.4028862402439,False,False,False,306,28,True
Sofia,BG,42.69751,23.32415,1152556,0.2816335999999533,12.61921110856798,-2.487,False,-0.0003294000406889,-0.0005440296769141,-0.0001328204251581,0.0,True,True,1152556,562,0.2816335999999533,True,298.1591796875,616.0,12.61921110856798,21.31815767610219,28.16335999999533,-2.487,0.3286,-2.0065,-0.791,-0.6184,-0.4805,-0.1726,0.0041603511250150535,False,sub-material decrease,-24.87,-2.487,-3.294000406889e-05,93,530,23.375,42.625,iy530_ix93,214.77354339579594,False,False,False,307,70,True
Bengbu,CN,32.94083,117.36083,972784,0.0847586799999958,6.927595941100208,-0.0756,False,-0.0003342250636843,-0.0013091394337331,0.0005748197452756,0.606,False,False,972784,31,0.0847586799999958,True,232.01014709472656,825.0,6.927595941100208,4.665622431255438,8.47586799999958,-0.0756,0.1476,0.6272,-0.0883,-0.0279,-0.7028,-0.0604,0.1577664663164499,False,sub-material decrease,-0.756,-0.0756,-3.342250636843e-05,469,491,117.375,32.875,iy491_ix469,220.6940121983459,False,False,False,301,5,False
Kayseri,TR,38.73222,35.48528,1452458,0.1602327415417343,0.671396963454697,-3.4303,False,-0.0003388840098605,-0.0005384482264562,-0.0001406184876456,0.0,True,True,1452458,1054,0.1602327415417343,True,237.0069732666016,385.0,0.671396963454697,25.2353942423577,16.023274154173432,-3.4303,0.3211,-3.2454,-1.127,-1.0388,-0.1849,-0.0882,0.0031482191456256503,False,sub-material decrease,-34.303,-3.4302999999999995,-3.388840098605e-05,141,514,35.375,38.625,iy514_ix141,206.22774491313965,False,False,False,308,28,True
Huizhou,CN,23.11147,114.41523,2900113,0.0866846999999999,18.49393453879611,-0.0666,True,-0.0003771200649233,-0.0023433196503335,0.0015858234163735,0.8125,False,False,2900113,25,0.0866846999999999,True,333.48883056640625,1854.0,18.49393453879611,0.2290439187071343,8.66846999999999,-0.0666,0.2515,-0.3129,0.249,-0.0336,0.2463,0.2826,0.21742360677308598,False,sub-material decrease,-0.666,-0.06659999999999999,-3.771200649233e-05,457,452,114.375,23.125,iy452_ix457,44.76148478230771,False,True,True,309,8,False
Lima,PE,-12.04318,-77.02824,7737002,0.5729318000000077,8.041504539559014,-0.2668,True,-0.0004307030093199,-0.0008481933934658,-7.231655320688636e-05,0.0245,True,True,7737002,152,0.5729318000000077,True,326.41680908203125,22.0,8.041504539559014,8.338886876920188,57.29318000000077,-0.2668,0.1163,-0.2731,0.0638,0.0834,0.0063,-0.0196,0.05130402893254097,False,sub-material decrease,-2.6679999999999997,-0.2667999999999999,-4.307030093199e-05,1131,311,282.875,-12.125,iy311_ix1131,8.338886876920188,True,True,True,310,74,False
Tbilisi,GE,41.69143,44.83412,1049498,0.2589542,43.32036316472119,-0.59,False,-0.000482262754851,-0.0009315776647431,-6.32724690076167e-05,0.0375,True,True,1049498,433,0.2589542,True,537.6358032226562,591.0,43.32036316472119,1.715992670810635,25.89542,-0.59,0.2799,-0.16,-0.7275,-0.4009,-0.43,-0.3266,0.025422337319182007,False,sub-material decrease,-5.8999999999999995,-0.59,-4.8226275485100005e-05,179,526,44.875,41.625,iy526_ix179,254.23910820621737,False,False,False,311,28,False
Adana,TR,36.98615,35.32531,1816750,0.244605180957939,12.268253604943936,-3.1756,False,-0.0005665372238081,-0.0009055858770178,-0.0002289927560383,0.0,True,True,1816750,30,0.244605180957939,True,237.5637664794922,695.0,12.268253604943936,21.956628132559462,24.4605180957939,-3.1756,0.3614,-2.3949,-1.0629,-0.81,-0.7807,-0.2529,0.0056747011359794715,False,sub-material decrease,-31.756,-3.1755999999999998,-5.665372238081e-05,141,507,35.375,36.875,iy507_ix141,37.060671095516014,False,True,True,312,28,True
Budapest,HU,47.49835,19.04045,1741041,0.0753313029959833,39.71923399710079,-0.5819,False,-0.0006089050159503,-0.0010581943835471,-0.0001769050994264,0.001,True,True,1741041,104,0.0753313029959833,True,425.91802978515625,523.0,39.71923399710079,1.0130254947993622,7.53313029959833,-0.5819,0.1673,0.5409,-0.4685,-0.4416,-1.1228,-0.0269,0.03278393378109828,False,sub-material decrease,-5.819,-0.5819,-6.089050159503e-05,76,549,19.125,47.375,iy549_ix76,417.96981752283534,False,False,False,313,75,True
Quanzhou,CN,24.91389,118.58583,1469157,0.0701559140831337,5.935759517814915,-0.1389,True,-0.0006216479062742,-0.0018348755505674,0.000487004650798,0.4245,False,False,1469157,14,0.0701559140831337,True,282.0137634277344,1158.0,5.935759517814915,3.4805807584817794,7.0155914083133695,-0.1389,0.1782,-0.0315,0.1341,0.22,-0.1074,-0.0859,0.1603104550502151,False,sub-material decrease,-1.389,-0.1389,-6.216479062742e-05,474,459,118.625,24.875,iy459_ix474,3.4805807584817794,True,True,True,300,8,False
