name,country,lat,lon,population,pga_475_g,vs30,wtd,dw_km,P0,recent_trend_cm_yr,dP,dP_lo,dP_hi,fdr_sig,soft_soil_proxy_vs30_le_360,shallow_wtd_proxy_le_10m,near_water_proxy_le_5km,high_shaking_proxy_pga_ge_0p2g,susceptibility_proxy_count,screening_tier,policy_action,direction,population_million,population_weighted_abs_dP
Niigata,JP,37.92259,139.04125,797591,0.2601448673891304,194.5,5.684341886080804e-14,3.067905673733997,0.5473504769314488,-0.4162,-0.0034359910290833,-0.0061704708228575,-0.0010020278703774,True,True,True,True,True,4,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.797591,0.0027405155208775783
San Francisco,US,37.77493,-122.41942,827526,0.414144,285.6695251464844,6.530861371786102,2.871752612667218,0.2341235220522893,-0.6298,-0.0037395549434221,-0.0078360229018302,-0.0001859330755958,True,True,True,True,True,4,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,0.827526,0.0030945789441103166
Guadalajara,MX,20.67738,-103.34749,1385629,0.1157240041523691,277.2016906738281,0.106813153276903,8.683764003819196,0.0764918984978809,-1.65,-0.0037921671925452,-0.0063788784594663,-0.0013566773495619,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.385629,0.005254536834839213
Mosul,IQ,36.335,43.11889,1683000,0.1837698,336.7250366210937,15.73205157549404,2.635228999131869,0.1029920750375725,-1.2638,-0.003823520628428,-0.0067303943940812,-0.0010362661211535,True,True,False,True,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.683,0.006434985217644324
Pest,HU,47.5,19.08333,1001748,0.07254013,184.59002685546875,6.62241550316628,2.255203042932137,0.2795983572402427,-0.5819,-0.0038863109117462,-0.006880978777887,-0.0011959561149553,True,True,True,True,False,3,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.001748,0.0038931041832199324
Bayan Nur,CN,40.74143,107.38599,1760000,0.1635738308048777,202.82696533203125,9.277485313191448,6.001112074112899,0.1282253536540238,-1.1558,-0.0042411337674424,-0.0072119275960323,-0.0016960185757149,True,True,True,False,False,2,C detectable but sub-material,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.76,0.007464395430698624
Chattogram,BD,22.3384,91.83168,3920222,0.2789350093955502,296.0547790527344,1.724269474326718,1.1638933942429677,0.5749226779348066,0.7765,0.0063066447842901,-0.0012531086229764,0.0139683037844325,False,True,True,True,True,4,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,3.920222,0.024723447629559303
Howrah,IN,22.57688,88.31857,1027672,0.116651700000003,238.06759643554688,2.075226977950763,2.4225415226283515,0.3548242848339327,0.6662,0.0050947550306674,-0.0013186095983712,0.0126397746681977,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.027672,0.005235737091876028
Kolkata,IN,22.56263,88.36304,4631392,0.119528,239.5285186767578,2.059967956054038,2.616875486305042,0.3545118937969244,0.6662,0.0050927696458126,-0.0013093987025666,0.0125765557450847,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,4.631392,0.02358661259545931
Luohe,CN,33.57424,114.03261,1294974,0.0534729595322506,199.6250915527344,11.520561532005845,0.9652806881183412,0.2784297573608975,0.5955,0.0040014589304054,-4.663995172381743e-05,0.0086341412393811,False,True,False,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.294974,0.005181785276942802
Mandalay,MM,21.97473,96.08359,1208099,0.3333079,217.5217742919922,4.516670481422182,3.9087577784911054,0.2940001137521673,0.3728,0.0025833231311815,-0.0031775825944254,0.0088124923529758,False,True,True,True,True,4,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.208099,0.003120910091457239
Surabaya,ID,-7.24917,112.75083,2874314,0.1756715000089241,203.4541473388672,2.3346303501945727,3.964466797522865,0.3942564303649725,0.2774,0.0022082061862322,-0.0010019565736869,0.0058522855372327,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.874314,0.0063470779559738205
Davao,PH,7.07306,125.61278,1848947,0.4845108999999862,238.9282684326172,0.6103608758679115,2.289362460020071,0.5353409432689337,0.1836,0.0015205006009754,-0.0001473050299545,0.0033683151395163,False,True,True,True,True,4,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.848947,0.0028113250246716627
Nay Pyi Taw,MM,19.745,96.12972,925000,0.7756317,259.0514831542969,0.7476920729381504,11.665951490205869,0.1003806871864824,0.4398,0.0013303005997146,-0.0011687162776094,0.0022708897998283,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.925,0.001230528054736005
Panzhihua,CN,26.58509,101.71276,787177,0.1657901999999992,576.024169921875,5.020218204013133,0.4427418883550131,0.0928087369678428,0.3991,0.0011250293667992,-5.167743531071313e-05,0.0025901623236461,False,False,True,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.787177,0.0008855972418688938
Bandar Lampung,ID,-5.42917,105.26111,1166066,0.2649017,439.3459167480469,20.38605325398646,2.6500488079175253,0.1430623059457703,0.2514,0.0010293927583578,-0.0004333286283527,0.002609123871258,False,False,False,True,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.166066,0.0012003398961672465
Yangjiang,CN,21.85563,111.96272,1292987,0.1137957653696654,314.6648864746094,1.0986495765621953,1.542818629129887,0.3591211154223999,0.1299,0.0009961720420938,-0.0012508917079017,0.0035528166136206,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.292987,0.0012880375001907364
Jakarta,ID,-6.21462,106.84513,8540121,0.2440006999996528,214.3814392089844,1.464866102082908,12.46998739766137,0.1326802771040632,0.2499,0.0009605569416031,-3.502980449082149e-05,0.0020729046187427,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,8.540121,0.008203272508680406
Haiphong,VN,20.86481,106.68345,2625200,0.0714270100110461,600.0,4.53192950331885,2.5877902915309345,0.0705699675803501,0.3986,0.0008755768894566,-3.366235461207609e-05,0.0019457533547552,False,False,True,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.6252,0.0022985644502014663
Kaohsiung,TW,22.61626,120.31333,2737660,0.3681412361152513,209.506576538086,1.1596856641489808,2.8664741308134767,0.550557823687945,0.0956,0.0007876052972501,-0.0005893739314591,0.0021888046072442,False,True,True,True,True,4,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.73766,0.0021561955180697087
Hanoi,VN,21.0245,105.84117,8053663,0.08338389,273.5119934082031,0.3662165255207696,1.9750752720214384,0.3120306007830926,0.1071,0.0007661094018628,-0.0021939410903894,0.0026238545484459,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,8.053663,0.006169986943734564
Zhenjiang,CN,32.21086,119.45508,950516,0.05357852,267.0880126953125,9.048599984741031,2.524998885224889,0.1635861008846122,0.1582,0.0007220839788225,-0.0003598339920611,0.0018659706994761,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.950516,0.0006863523752144475
Cali,CO,3.43054,-76.5199,2392877,0.3503494944669512,270.05010986328125,0.106813153276903,7.326531954680867,0.219772849063623,0.1145,0.0006105155087874,-0.0003694286458395,0.0006105155087874,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.392877,0.0014608885191206673
Tangerang,ID,-6.17806,106.63,1912679,0.2445076999837557,217.17312622070312,0.7324330510414825,15.863102948470502,0.0759682402147267,0.2499,0.0005862220146996,-1.036897514979511e-05,0.0012504614267452,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.912679,0.0011212545368536162
Beirut,LB,33.89332,35.50157,1916100,0.3636114465008213,455.3077697753906,19.30266269932099,1.7684668153955374,0.0964759755954885,0.1822,0.0005301694941249,-4.2965875097498296e-05,0.0011539892591182,False,False,False,True,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.9161,0.0010158577676927208
Guwahati,IN,26.1844,91.7458,962334,0.5471443669493168,300.69305419921875,11.734187838559592,5.507508815566938,0.1974719355127817,0.0952,0.0005028785885829,-0.0038115577722043,0.0047189884872142,False,True,False,False,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.962334,0.0004839371636653365
Dhaka,BD,23.7104,90.40744,10356500,0.1949473000000002,267.74822998046875,0.4882887006943406,1.8597388917786213,0.4583674750582135,0.0607,0.000501866092094,-0.0083603291251546,0.0040394659854371,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,10.3565,0.005197576182771511
Kota,IN,25.18254,75.83907,1001694,0.0572934900065894,464.3928527832031,26.108186465247627,3.573697289176253,0.026377928760844,0.5691,0.000491096082124,-7.974285590479305e-05,0.0011051613465398,False,False,False,True,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.001694,0.0004919279988871181
Taipei,TW,25.05306,121.52639,7871900,0.3369818386905979,121.80533599853516,0.2288853284504739,12.4933029549212,0.4608737629638713,0.0507,0.0004195205423698,-0.0009367516973735,0.0018943580637169,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,7.8719,0.0033024237574808286
Agra,IN,27.18333,78.01667,1430055,0.0807868441135139,415.8485412597656,16.983291371023142,0.851027348032077,0.0848422495441395,0.1594,0.0004130453731711,-0.0017174006004168,0.0026945205828749,False,False,False,True,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.430055,0.0005906776011301974
New Taipei City,TW,25.06199,121.45703,4004367,0.3321715041340599,189.5024871826172,0.5188067444877333,8.201788204387995,0.4174407368464747,0.0507,0.0004106270631025,-0.0009592436771925,0.0017061431927624,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,4.004367,0.0016443014607945687
Bekasi,ID,-6.2349,106.9896,2564940,0.2359025999999658,233.7062225341797,0.793469138628268,17.295904322981052,0.0463903408915793,0.2499,0.0003695291061639,-1.5281822307495295e-05,0.0008120990981101,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.56494,0.0009478199855640336
Pingdingshan,CN,33.73091,113.31554,979130,0.0720692848428089,246.779052734375,0.1525902189670205,8.930517090704994,0.0736118894928046,0.2273,0.0003472585029559,-0.0003447612982385,0.0003472585029559,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.97913,0.00034001121799921035
Ulsan,KR,35.53722,129.31667,1098421,0.1786687466094599,401.5296936035156,0.106813153276903,5.140750290729801,0.1068451568941453,0.1467,0.0003399052354951,-0.0001007864517297,0.0003399052354951,False,False,True,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.098421,0.00037335904867776324
Managua,NI,12.13282,-86.2504,973087,0.6997626999999993,394.2102355957031,0.5951018539711868,17.885559097502387,0.0157043530645353,0.5376,0.0002791380982256,-2.0822950800446715e-05,0.0003092822223204,False,False,True,False,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.973087,0.00027162565458805444
Ottawa,CA,45.41117,-75.69812,1017449,0.1030978999999999,348.5962219238281,13.519493400473038,3.602642792835557,0.0879345788274279,0.1017,0.0002719925024275,-0.0005799173362205,0.0011579694106342,False,True,False,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.017449,0.00027673849960235743
Busan,KR,35.10168,129.03004,3285147,0.1661660969867312,608.4011840820312,28.53437094682232,0.811974975748829,0.0524515855827366,0.139,0.0002305254564494,-2.961295205615027e-05,0.0005285626858169,False,False,False,True,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,3.285147,0.0007573100116783771
Daegu,KR,35.87028,128.59111,2365523,0.212614409616326,323.8189697265625,2.532997634851654,10.96860095030915,0.0466839979334255,0.1467,0.000217891965716,-4.738158337195125e-05,0.0005185310712878,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.365523,0.0005154284564164095
South Tangerang,ID,-6.28862,106.71789,1404785,0.2550163,250.1710205078125,1.2359807736324342,21.760221773268544,0.0177029681563705,0.2499,0.0001452925843284,-5.66335235179672e-06,0.0003115024032867,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.404785,0.0002041048430757714
Sendai,JP,38.26667,140.86667,1096704,0.358443995853743,389.0,14.785992217898864,12.49914195880178,0.0208528948865343,0.1848,0.0001260206090287,-7.861829944299652e-05,0.000362938321055,False,False,False,False,True,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.096704,0.0001382073060042114
Bogotá,CO,4.60971,-74.08175,7674366,0.2128795999903159,354.3930969238281,0.8545052262150534,18.026550080255937,0.0114460375604362,0.3176,0.0001202890283737,8.971757932850203e-07,0.0002612947540153,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,7.674366,0.0009231420295241586
Palembang,ID,-2.91673,104.7458,1668848,0.0647146814960711,226.7239532470703,0.3967345693141624,10.250407505539895,0.1507886813957171,0.0212,9.042149292762258e-05,-0.0009522385945874,0.0010529707629897,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.668848,0.0001508997276292771
Al Başrah al Qadīmah,IQ,30.50316,47.81507,2015483,0.0807779799930052,232.0545959472656,0.106813153276903,3.935100805466994,0.1572685462359222,0.0194,8.563931653143841e-05,-0.0006747978514863,0.0004719862410388,False,True,True,True,False,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.015483,0.0001726045866007331
Kennedy,CO,4.6165,-74.14597,979914,0.209905099994845,209.766357421875,3.4943160143434966,25.18164934703556,0.0065936056848633,0.3176,6.96374397448048e-05,1.914682824359031e-06,0.0001531480798861,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.979914,6.823870213009065e-05
Basrah,IQ,30.50852,47.7804,1326564,0.0802772099999999,226.5775604248047,1.129167620355588,6.029802912522257,0.1091692866888849,0.0194,6.284218389836227e-05,-0.0005363741804631,0.0006473403597988,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.326564,8.336417884094705e-05
Khulna,BD,22.80979,89.56439,1500689,0.1785707941310001,233.6809234619141,4.364080262455218,28.99120641137531,0.0030253865580151,0.6085,6.173769196178179e-05,-3.6399457566724814e-05,0.0001682660431178,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.500689,9.264907521243434e-05
Liupanshui,CN,26.59444,104.83333,1320825,0.1616298438553274,562.401123046875,0.9918364232852924,10.173406163953889,0.0187493752155183,0.0844,5.1777484746426405e-05,-0.0001855291584751,0.0003010308450114,False,False,True,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.320825,6.838899629019865e-05
Taizhou,CN,32.49069,119.90812,1607108,0.0583105917944863,229.90362548828125,6.042572671091818,21.407592189123765,0.0060287234603625,0.1582,3.165049655297781e-05,-1.3803285001313947e-05,8.166913538271398e-05,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.607108,5.086576621426306e-05
Gazipur,BD,23.99844,90.42234,2674697,0.1960511,227.94357299804688,1.6174563210498718,22.780264572050623,0.0147161089374849,0.0607,2.933684224548129e-05,-0.0004664023227612,0.0005103280681219,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.674697,7.846716394346207e-05
Multan,PK,30.19679,71.47824,2169915,0.1521000982379538,319.241943359375,22.41550316624705,13.936799976815438,0.0075914858467483,0.1093,2.747009937493442e-05,-4.53495615671783e-05,0.0001070450825594,False,True,False,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.169915,5.9607780685160825e-05
Baoshan,CN,25.11626,99.16366,935618,0.199426,374.0596008300781,1.2817578393225515,27.31000489710512,0.0013213182569047,0.4075,1.8027984983073723e-05,-5.613866501711013e-06,4.415809875403149e-05,False,False,True,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.935618,1.686730725389347e-05
Depok,ID,-6.4,106.81861,2145400,0.2647448,264.6269226074219,11.779964904249653,33.02210438613376,0.0016635305155515,0.2499,1.387779415677878e-05,-6.751747451740191e-07,3.0709690838986406e-05,False,True,False,False,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.1454,2.9773419583953195e-05
Kolwezi,CD,-10.71484,25.46674,790248,0.0596853308455603,369.0949096679688,30.991073472190465,24.34280768624897,0.0006868235540204,0.5986,1.3818388655759344e-05,-4.482444750276959e-06,3.4034170878670785e-05,False,False,False,False,False,0,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.790248,1.0919953998436509e-05
Taichung,TW,24.1469,120.6839,2850285,0.5903575,443.689697265625,2.3651483939879654,21.470808951212064,0.0074233281682323,0.0511,1.254850314375e-05,-2.823964905314729e-05,5.458721124056537e-05,False,False,True,False,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.850285,3.576681028308347e-05
Blantyre,MW,-15.78499,35.00854,902588,0.1351129930442335,327.522216796875,4.104676890211351,28.12492530203392,0.0011691096561136,0.1713,6.680133844755168e-06,-1.5906286748168853e-05,3.1573808699378185e-05,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.902588,6.029408646669877e-06
Lubumbashi,CD,-11.66089,27.47938,2221925,0.1269135000001872,223.46115112304688,43.121995880064105,34.81068401711484,0.000166971716702,0.5065,2.839621737117903e-06,-2.055881142380865e-06,8.265659299909714e-06,False,True,False,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.221925,6.309426528245697e-06
Comilla,BD,23.46186,91.18503,1030000,0.2488164092290879,228.96910095214844,3.0518043793393304,45.97290692276194,0.000138575833351,0.5728,2.6682216159197027e-06,-2.120612320383724e-06,8.002515629297542e-06,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.03,2.7482682643972937e-06
Malang,ID,-7.9797,112.6304,847182,0.2511457000002879,299.45806884765625,0.5798428320745188,47.38555879812772,9.457789772597152e-05,0.2774,8.776195985724528e-07,-4.286829669709554e-07,1.843749421766088e-06,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.847182,7.435035267578077e-07
Damascus,SY,33.5102,36.29128,1569394,0.1947431999999904,267.14776611328125,0.6561379415579722,40.74972040179098,0.0001106042548333,0.1822,6.73029755562284e-07,-6.858677208543415e-08,1.5263009740733853e-06,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.569394,1.056248860200915e-06
Puning,CN,23.31072,116.16869,874954,0.0537996565096425,328.3429870605469,0.6256198977645795,35.778460739919204,0.0002586319497916,0.0714,6.155005010132267e-07,-2.5165490213427013e-06,3.80580650850266e-06,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.874954,5.385346253635268e-07
Qingyang,CN,35.70976,107.64455,2125400,0.0669624900083473,293.6593017578125,93.69039444571604,25.244481686979565,7.713386080048027e-05,0.2095,5.39952270602856e-07,-3.568037880193735e-08,1.1492777003394965e-06,False,True,False,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.1254,1.1476145559393102e-06
Kunming,CN,25.03889,102.71833,3855346,0.2247326999966429,233.0612030029297,0.3204394598306521,45.263394465658926,8.099939513921492e-05,0.1242,3.356685715909279e-07,-9.62276305586635e-07,8.68871601920486e-07,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,3.855346,1.2941184848087976e-06
Bandung,ID,-6.92222,107.60694,2444160,0.2817743936394322,294.5260925292969,0.9002822919051141,67.33540343947566,1.2160496912106169e-06,0.1929,7.836513003651931e-09,1.4749793502180374e-10,1.6997754705064748e-08,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,2.44416,1.9153691623005903e-08
Zhaotong,CN,27.31667,103.71667,787845,0.3048376300465372,305.1794738769531,0.0152590218967247,51.307922653639714,1.5225658574540946e-05,0.3715,7.738392314048773e-09,-2.9846304062414846e-08,7.738392314048773e-09,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.787845,6.096653692661756e-09
Dhanbad,IN,23.79759,86.42992,1196214,0.1588235880529,401.5318908691406,16.006713969634575,69.05409564434167,1.297263327667773e-07,0.6117,2.6695712131150403e-09,-7.490940017832946e-10,6.875465776671108e-09,False,False,False,False,False,0,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.196214,3.193378459125195e-09
Suzhou,CN,33.63611,116.97889,1647642,0.0637811998549458,210.9528961181641,8.6366063935302,79.85345813219351,3.5628951137555466e-08,0.1665,1.9809157802246184e-10,-2.5770553090049097e-10,6.73465148618371e-10,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.647642,3.2638400379608506e-10
Nanyang,CN,33.00524,112.54659,1811812,0.066139472892516,212.85964965820312,0.3509575036240449,82.15549548699089,3.1896476121986683e-08,0.1323,1.4083278971349363e-10,-1.5509417483272608e-10,3.7495720530250695e-10,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.811812,2.551625383963843e-10
Suqian,CN,33.94917,118.29583,1437685,0.0827449899982909,279.94952392578125,5.844205386434737,82.64939249859692,1.4294183051919225e-08,0.2545,1.2165583482653268e-10,-7.789419009070889e-12,2.760051491423e-10,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.437685,1.7490276889258364e-10
Bijie,CN,27.30193,105.28627,1137383,0.1369299999813432,416.3954162597656,0.0152590218967247,71.60428136551405,1.0814710223536957e-07,0.0892,5.496625048199433e-11,-1.065696451260294e-09,5.496625048199433e-11,False,False,True,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.137383,6.251767887196215e-11
Nampula,MZ,-15.11646,39.2666,770379,0.0543753599773965,335.9989929199219,31.14366369115743,88.78034614095527,1.2813391870822595e-09,0.1819,7.784971441841527e-12,-9.42126002955584e-12,2.662370208466065e-11,False,True,False,False,False,1,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.770379,5.997378514394435e-12
Semarang,ID,-6.99306,110.42083,1653524,0.1518648833245408,372.357421875,5.684341886080804e-14,3.687673874702902,0.2296674806670572,0.2262,3.6082248300317592e-16,-0.0004933538792646,3.6082248300317592e-16,False,False,True,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.653524,5.966286353853435e-16
Padang,ID,-0.94924,100.35427,909040,0.4070697,252.6883544921875,5.684341886080804e-14,3.10603770717609,0.6512807931448363,0.1255,3.3306690738754696e-16,-0.0001770874606929,3.3306690738754696e-16,False,True,True,True,True,4,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.90904,3.0277114149157566e-16
Ra’s Bayrūt,LB,33.9,35.48333,1251739,0.4060524820209177,483.7886962890625,5.684341886080804e-14,1.1125840621137226,0.1669841221833473,0.1491,2.7755575615628914e-16,-0.0001004742140573,2.7755575615628914e-16,False,False,True,True,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.251739,3.4742736465531718e-16
Yichang,CN,30.71444,111.28472,1350150,0.0836621915854064,546.5783081054688,5.684341886080804e-14,1.7291175805312542,0.0878438109842943,0.1956,1.3877787807814454e-16,-0.0005955826419802,1.3877787807814454e-16,False,False,True,True,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.35015,1.8737095208720684e-16
Jieyang,CN,23.5418,116.36581,1899394,0.0664599161984411,244.671630859375,5.684341886080804e-14,21.10861264207552,0.009864262612354,0.0714,1.7347234759768068e-17,-9.94749100220133e-05,1.7347234759768068e-17,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.899394,3.294923361929491e-17
Changzhou,CN,31.77359,119.95401,3290918,0.055045040004099,230.5048370361328,5.684341886080804e-14,20.263042692707568,0.0093814658477213,0.0957,1.5612511283791264e-17,-8.584803131571893e-05,1.5612511283791264e-17,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,3.290918,5.137949440903178e-17
Wuwei,CN,37.92672,102.63202,1010295,0.2731125054061775,334.6279296875,18.58548867017629,170.31982168581172,1.100945967028966e-16,0.0388,1.4233855647727016e-19,-3.7795465423478454e-19,7.102772633003267e-19,False,True,False,False,True,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.010295,1.4380393191620366e-19
Bogor,ID,-6.59444,106.78917,1127408,0.3060344748976977,319.47705078125,5.684341886080804e-14,51.29852903280589,6.021644137780506e-05,0.2499,1.0164395367051604e-19,-2.204475997892751e-08,1.0164395367051604e-19,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.127408,1.1459420651976915e-19
Yixing,CN,31.36059,119.82016,1285785,0.0784322184296391,235.5490875244141,5.684341886080804e-14,67.90125332253342,5.879361412226328e-07,0.0957,1.0587911840678754e-21,-5.412979764072841e-09,1.0587911840678754e-21,False,True,True,False,False,2,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,1.285785,1.3613778226067131e-21
Tegucigalpa,HN,14.0818,-87.20681,850848,0.3124423751018672,325.9839172363281,5.684341886080804e-14,74.75589263081783,1.257319786902784e-07,0.2957,2.1175823681357523e-22,-7.16541797340135e-10,2.1175823681357523e-22,False,True,True,False,True,3,D routine periodic update,Screen recharge or recovery plans for liquefaction sensitivity,sub-material increase,0.850848,1.8017407227635686e-22
Isfahan,IR,32.65246,51.67462,1547164,0.2009237,216.2838592529297,14.38925764858476,288.6280739341316,7.199655343828144e-27,-0.136,-3.2532077881139584e-29,-1.0096597754107631e-28,3.4720827707068265e-29,False,True,False,False,True,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.547164,5.0332459742895446e-29
Sanaa,YE,15.35452,44.20646,1937451,0.0526933723888093,264.03765869140625,6.607156481269556,143.50906134517945,3.8048811994482674e-14,-0.1163,-1.4707008899986972e-16,-3.639450968687099e-16,5.082855438860688e-17,False,True,True,False,False,2,D routine periodic update,Assess depletion jointly with subsidence and water-security loss,sub-material decrease,1.937451,2.849410910028866e-16
