name,country,baseline_csr_recent_tws_cm_yr,baseline_sign,cpc_corrected_recent_gws_cm_yr,cpc_corrected_full_gws_cm_yr,csr_tws_ols_2014_2024_cm_yr,csr_tws_theilsen_2014_2024_cm_yr,csr_tws_ols_2015_2024_cm_yr,csr_tws_theilsen_2015_2024_cm_yr,csr_tws_ols_2016_2024_cm_yr,csr_tws_theilsen_2016_2024_cm_yr,csr_tws_ols_2018_2024_cm_yr,csr_tws_theilsen_2018_2024_cm_yr,n_available_driver_signs,n_available_signs_matching_baseline,available_sign_agreement_fraction,available_sign_agreement_grade,sign_drivers_used
Rawalpindi,PK,-1.9647,-1,-3.425,-1.5925,-1.7892806100520489,-1.8419289950038986,-1.9646959184897452,-2.043318443968155,-1.8466641274556657,-1.9384909810344289,-1.7146498756162887,-1.784370767498022,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Gaziantep,TR,-2.1107,-1,-1.5005,-0.78,-1.4442472039008525,-1.6002647326656274,-2.1106745112405134,-2.254850296088396,-2.247883995821316,-2.4177690324057886,-3.6709388386681816,-3.796573990237139,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Chaozhou,CN,-0.022,-1,0.017,0.3496,-0.03067240993330512,0.03996057099277188,-0.022010407472429945,0.06789085523414695,-0.4519537729288379,-0.2418747028404346,0.7681535466626862,0.8809196630283258,10,4,0.4,available-sensitive,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Culiacán,MX,-0.5729,-1,-0.0183,0.1865,-0.4933617743499448,-0.5418799444417934,-0.5729351016498171,-0.6236991521987698,-0.41795138081388455,-0.5145644924549138,-0.570676044236654,-0.622113031038251,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Iztapalapa,MX,-2.4499,-1,-2.8498,-1.2293,-2.3655413137105956,-2.4336679695039534,-2.449861923962913,-2.547955322343687,-2.563087338374387,-2.713155982528892,-3.2895760662827045,-3.521746767085319,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Alīgarh,IN,-0.726,-1,-1.4393,-4.7454,-2.748645156383618,-2.5153062074393864,-0.7259885005862291,-0.8611809933395723,1.0388664928053712,0.8387593736154499,1.9284495418824128,1.6763764852787726,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Ahvaz,IR,-0.1475,-1,-0.2421,-0.4201,-0.140988168762241,-0.23369001283312166,-0.14752156963571478,-0.25280851052485925,-0.3025813842802112,-0.3706244240405108,-0.9045104144726926,-0.8042345767756742,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Santa Cruz de la Sierra,BO,-0.9932,-1,-0.7232,0.6729,-0.9993029933948485,-1.041863146944991,-0.9932146214804347,-1.0482193274656304,-0.9051376887383482,-0.9856119724930335,-1.249845401678219,-1.3247619872523513,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Maoming,CN,-0.0184,-1,-0.5476,-0.1689,-0.08695281474037939,-0.21134356427060677,-0.01844876558570209,-0.17438431757524697,-0.26454302630338766,-0.4638810229836284,0.007284370647626232,-0.19106608262213542,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
San Pedro Sula,HN,-0.041,-1,0.5551,0.0889,-0.09933685132702831,-0.07695787505039911,-0.04100864666218377,-0.01863631704612789,0.02000504474144708,0.04431590086750232,-0.010132821857505084,0.0009042693697778872,10,5,0.5,available-sensitive,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Mexico City,MX,-2.4499,-1,-2.8498,-1.2293,-2.3655413137105956,-2.4336679695039534,-2.449861923962913,-2.547955322343687,-2.563087338374387,-2.713155982528892,-3.2895760662827045,-3.521746767085319,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Yerevan,AM,-0.2119,-1,-0.881,-0.5169,-0.004226191527958403,-0.006128428814850153,-0.21186901619180248,-0.18104351031372676,-0.24190795496684447,-0.19354509604369458,0.6671113145720565,0.6181940761655915,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Guatemala City,GT,-0.2942,-1,-2.223,-0.8584,-0.8750709636012078,-0.7221731049704092,-0.294175530138351,-0.20978157127385286,0.13725933269916163,0.28008828848285566,0.8320171964027879,0.9336876490249069,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Sargodha,PK,-1.1823,-1,-2.3993,-0.9528,-1.2136396201383532,-1.126021329143858,-1.1823025471552078,-1.0529897921891602,-0.7586263531739746,-0.6229387502971855,0.25866071636522414,0.36159095886801906,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Faisalabad,PK,-2.1694,-1,-3.3433,-1.5407,-2.2700735764861664,-2.168656841265297,-2.1694069565498544,-1.996726228546504,-1.5602759545195297,-1.3185795682570693,0.25284993490810553,0.3001264926173565,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Lüliang,CN,-1.9793,-1,-2.779,-1.9607,-2.055574667919025,-2.133941629562812,-1.9793312526353408,-2.038121857706153,-2.0595741218679438,-2.149864161480216,-1.9922463409150792,-2.1551129669537676,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Naucalpan de Juárez,MX,-2.4499,-1,-2.8498,-1.2293,-2.3655413137105956,-2.4336679695039534,-2.449861923962913,-2.547955322343687,-2.563087338374387,-2.713155982528892,-3.2895760662827045,-3.521746767085319,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Meerut,IN,-2.3689,-1,-3.382,-8.3471,-4.711225832384534,-3.9671673332183843,-2.3688648153475795,-1.7922796975945035,0.9779731952962207,0.8709729546083497,2.6477857309990696,2.2866559021616224,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Chandigarh,IN,-5.6908,-1,-6.3043,-6.981,-6.29125303691459,-6.052926186547719,-5.6908063435192515,-5.070081758713098,-3.1074426952309886,-3.308795768084741,-3.3095669509586862,-3.3462190828122944,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Bucharest,RO,-2.1168,-1,-0.5628,-0.2983,-1.7847427214369962,-1.7743714251076295,-2.1168372732925116,-2.075509790984661,-2.117535710430383,-2.065099588479317,-1.585829967705446,-1.5430012672548703,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Anshun,CN,-0.2598,-1,-0.0422,0.1177,-0.1295091474178568,-0.1641523564846816,-0.25981847429416954,-0.2740212825341256,-0.3228789505736382,-0.3751541244472075,-0.6777187748780975,-0.6886838095072696,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Datong,CN,-0.7504,-1,-1.2106,-0.9816,-0.7155571816874681,-0.7584250162269599,-0.7503627354126108,-0.8169925732749548,-0.8555968648455191,-0.9933953389541218,-0.9572631308734909,-1.2654825999642525,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Gujranwala,PK,-3.8148,-1,-5.6125,-2.0629,-3.5786394206851644,-3.676578759168777,-3.814767584007073,-4.002306106790281,-3.710972691436286,-3.986764396329333,-3.914142293791386,-4.428042450194814,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Amritsar,IN,-6.1073,-1,-7.112,-3.0498,-5.727626762878014,-5.835767902118986,-6.107329557170777,-6.262892228655268,-5.877441070298414,-6.125886077913005,-6.1719025958559515,-6.5705888634520555,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Nanjing,CN,-0.0253,-1,0.431,-0.1281,0.06710464068490803,0.09414206568883468,-0.025298525334892186,0.017058465363871386,-0.02176580376471474,0.023791564291413787,0.2062512021477808,0.20579437332496262,10,3,0.3,available-sensitive,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Qujing,CN,-0.1679,-1,0.7393,0.1475,-0.061190540834035224,-0.07220644985333668,-0.16788939115636684,-0.1499571159780918,-0.3129111752277085,-0.30298845148474757,-0.8662427345195844,-0.664477247288604,10,8,0.8,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Cochabamba,BO,-1.3577,-1,-1.8078,-0.503,-1.177215993066974,-1.2975768328935726,-1.357659503634401,-1.4786113681267201,-1.332458642806404,-1.4297618703456179,-1.7962650698750595,-1.7272618499269043,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
San Diego,US,-0.0297,-1,-0.2916,-0.3645,-0.09374462694365215,-0.0853365751665498,-0.029712907411650908,-0.015304820052665579,0.2065480361969374,0.21772243049734824,0.41598978325188896,0.4022250396722534,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Putian,CN,-0.1389,-1,-0.1201,0.0938,-0.11659520123076292,-0.0915455767545193,-0.13894913817938365,-0.1037509230751152,-0.30969821864583585,-0.24026917583545687,0.2599104018059303,0.39223008320603864,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Milan,IT,-1.7761,-1,-2.0358,-0.8406,-1.8222920799545868,-1.8211437967467567,-1.7761345049649175,-1.809941064930899,-1.8641505522636648,-1.81484783236458,-1.7781211166591036,-1.7439798499758594,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Karbala,IQ,-0.5238,-1,-0.4228,-0.1755,-0.4709381387969644,-0.5265519315077172,-0.5238483941698299,-0.5931460011101339,-0.9297598459157782,-1.0398635471218607,-1.9692614708592706,-2.0089102745608423,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Gurugram,IN,-2.3689,-1,-3.413,-8.4864,-4.711225832384534,-3.9671673332183843,-2.3688648153475795,-1.7922796975945035,0.9779731952962207,0.8709729546083497,2.6477857309990696,2.2866559021616224,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Abū Ghurayb,IQ,-0.8459,-1,-0.8945,-0.3192,-0.6626108414141276,-0.8684432125351373,-0.8459213489552366,-1.0914586790665177,-1.5810423444645552,-1.8262643750212526,-3.1525663265262556,-3.3888307447025525,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Xinyang,CN,-0.1653,-1,-0.4183,-0.1459,0.08659990887344367,-0.0724705579622166,-0.16531065236193496,-0.31103801592701685,-0.08657961262029516,-0.18904705793294077,0.2667720870811661,0.22840752629709737,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Jalandhar,IN,-6.1073,-1,-6.651,-2.9958,-5.727626762878014,-5.835767902118986,-6.107329557170777,-6.262892228655268,-5.877441070298414,-6.125886077913005,-6.1719025958559515,-6.5705888634520555,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Bursa,TR,-1.8334,-1,-1.0709,-0.6349,-1.4831428039998256,-1.5273750250970224,-1.833426689645704,-1.9120184799890803,-1.72917878490129,-1.8054137723810841,-1.212181398219686,-1.3141771947485434,10,10,1.0,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Jinjiang,CN,-0.1389,-1,-0.0315,0.22,-0.11659520123076292,-0.0915455767545193,-0.13894913817938365,-0.1037509230751152,-0.30969821864583585,-0.24026917583545687,0.2599104018059303,0.39223008320603864,10,7,0.7,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Huainan,CN,-0.1504,-1,0.3828,-0.1598,-0.01065288122871607,0.006733658372073558,-0.1504443680360321,-0.11733386411745292,-0.043959491839095956,-0.02943282557819551,0.6456959504859937,0.5378013679718505,10,6,0.6,available-probable,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
İzmir,TR,-1.1472,-1,-0.1793,0.0404,-0.795914318137794,-0.776281044545875,-1.1472471238694428,-1.1131318152732947,-0.8037253736788101,-0.8139464603005824,-0.8814378419692289,-0.8533158425126739,10,9,0.9,available-robust,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
Bahawalpur,PK,-0.1318,-1,-0.6973,-0.7503,-0.39014031400242083,-0.22921972749726838,-0.13183100962725305,0.17451485884604767,0.38243994465788805,0.8582591779105297,2.683006615840814,2.7955886936517853,10,5,0.5,available-sensitive,csr_tws_ols_2014_2024_cm_yr; csr_tws_theilsen_2014_2024_cm_yr; csr_tws_ols_2015_2024_cm_yr; csr_tws_theilsen_2015_2024_cm_yr; csr_tws_ols_2016_2024_cm_yr; csr_tws_theilsen_2016_2024_cm_yr; csr_tws_ols_2018_2024_cm_yr; csr_tws_theilsen_2018_2024_cm_yr; cpc_corrected_recent_gws_cm_yr; cpc_corrected_full_gws_cm_yr
